method,subset,layer_band,question_idx,auc,base,ck8,delta_ck8_minus_base,slope_per_ckpt,min_checkpoint_value
PB_J,retained,early,1271,0.5682539744982644,0.6000000051089696,0.5619047684328897,-0.038095236676079836,-0.0047619045845099794,0.5523809594767435
PB_J,retained,mid,17,0.8457516393630333,0.9411764733931598,0.9764705889365253,0.03529411554336548,0.004411764442920685,0.713725499195211
PB_J,retained,mid,41,0.8357298530005162,0.9882352944682625,0.6117647164008196,-0.3764705780674429,-0.04705882225843036,0.5960784417741438
PB_J,retained,mid,46,0.8082788728810603,0.898039219309302,0.8274509843657998,-0.07058823494350219,-0.008823529367937774,0.709803932203966
PB_J,retained,mid,57,0.8479302866006989,0.8196078468771542,0.9411764723413131,0.12156862546415892,0.015196078183019865,0.6666666707571816
PB_J,retained,mid,59,0.5891067622144237,0.7882352983250337,0.4549019687315997,-0.333333329593434,-0.04166666619917925,0.43137255766812493
PB_J,retained,mid,90,0.7851851901587318,0.9490196108818054,0.72156863563201,-0.2274509752497954,-0.028431371906224426,0.5137254977927489
PB_J,retained,mid,105,0.6562091546900131,0.7960784330087549,0.7176470644333783,-0.07843136857537658,-0.009803921071922073,0.36470588901463674
PB_J,retained,mid,109,0.5925925991504021,0.756862751525991,0.725490201922024,-0.03137254960396707,-0.003921568700495884,0.18431372923009537
PB_J,retained,mid,118,0.5938997926275715,0.6627451114794787,0.7529411859372083,0.09019607445772959,0.011274509307216199,0.27450980999890495
PB_J,retained,mid,161,0.7969498956125546,0.9568627466173732,0.7137254984939799,-0.24313724812339332,-0.030392156015424165,0.6431372593430912
PB_J,retained,mid,172,0.6806100269937827,0.6549019711859085,0.49411765231805693,-0.1607843188678516,-0.02009803985848145,0.4392156930530772
PB_J,retained,mid,190,0.8845315958549773,0.9843137264251709,0.8352941246593699,-0.14901960176580098,-0.018627450220725122,0.6745098187642938
PB_J,retained,mid,205,0.7673202692293652,0.7921568730298211,0.9137254932347466,0.12156862020492554,0.015196077525615692,0.5843137348399443
PB_J,retained,mid,207,0.9498910693950903,0.8549019659266752,0.9882352944682625,0.1333333285415873,0.016666666067698413,0.8549019659266752
PB_J,retained,mid,209,0.7180827929303537,0.7725490229971268,0.7686274556552662,-0.0039215673418605546,-0.0004901959177325693,0.5333333397612853
PB_J,retained,mid,216,0.8827886747768502,1.0,0.9607843153616962,-0.03921568463830383,-0.004901960579787978,0.5725490289575914
PB_J,retained,mid,229,0.5084967379086938,0.6078431399429546,0.30588235784979423,-0.30196078209316035,-0.037745097761645044,0.30588235784979423
PB_J,retained,mid,246,0.7568627483704511,0.9647058844566345,0.5372549042982214,-0.4274509801584131,-0.05343137251980164,0.43529412150382996
PB_J,retained,mid,256,0.5899782218185126,0.4196078503833098,0.9333333366057452,0.5137254862224354,0.06421568577780443,0.4196078503833098
PB_J,retained,mid,298,0.644008723894755,0.7137255002470577,0.7215686321258544,0.007843131878796705,0.0009803914848495882,0.3921568709261277
PB_J,retained,mid,308,0.8069716865720312,0.7529411897939794,0.8549019662772908,0.10196077648331137,0.01274509706041392,0.7294117762761958
PB_J,retained,mid,314,0.9982570807139078,0.9960784316062927,1.0,0.003921568393707275,0.0004901960492134094,0.9921568632125854
PB_J,retained,mid,317,0.8078431428257936,0.8117647111415863,0.8784313773407656,0.06666666619917927,0.008333333274897409,0.5333333415143631
PB_J,retained,mid,329,0.8483660187986162,0.925490198766484,0.7176470689913805,-0.20784312977510344,-0.02598039122188793,0.7176470689913805
PB_J,retained,mid,333,0.8893246238917308,0.9137254939359777,0.890196082872503,-0.023529411063474726,-0.0029411763829343407,0.8078431466046502
PB_J,retained,mid,335,0.8217864962574704,0.6235294191276326,0.9098039244904238,0.2862745053627912,0.0357843131703489,0.5490196133361144
PB_J,retained,mid,339,0.8122004398333481,0.870588237397811,0.7764705945463741,-0.09411764285143687,-0.011764705356429608,0.6627451037659364
PB_J,retained,mid,348,0.9525054482073566,0.9411764719906974,0.9764705889365253,0.03529411694582785,0.004411764618228481,0.9176470619790694
PB_J,retained,mid,349,0.9612200444430307,0.9568627459161422,0.9529411775224349,-0.003921568393707275,-0.0004901960492134094,0.8980392165043775
PB_J,retained,mid,351,0.9355119836486243,0.9803921569796169,0.9960784316062927,0.015686274626675822,0.001960784328334478,0.7450980424880981
PB_J,retained,mid,353,0.9407407430262348,1.0,0.9490196105311898,-0.05098038946881023,-0.0063725486836012785,0.8078431441503412
PB_J,retained,mid,355,0.9119825738317826,0.8470588273861829,0.8235294159720925,-0.023529411414090373,-0.0029411764267612966,0.8235294159720925
PB_J,retained,mid,357,0.8962962990492778,1.0,0.7254902029738707,-0.2745097970261293,-0.034313724628266165,0.7098039265941171
PB_J,retained,mid,359,0.5276688534449908,0.8196078531882343,0.30588236205718095,-0.5137254911310534,-0.06421568639138167,0.21176471184281742
PB_J,retained,mid,362,0.5119825763250488,0.6117647111415864,0.22745098541764652,-0.38431372572393985,-0.04803921571549248,0.22745098541764652
PB_J,retained,mid,364,0.9233115498926127,0.8980392196599175,0.9411764730425441,0.04313725338262664,0.00539215667282833,0.8156862809377557
PB_J,retained,mid,366,0.9015250585437601,0.7137255005976733,1.0,0.28627449940232674,0.03578431242529084,0.7137255005976733
PB_J,retained,mid,375,0.9372549052721535,0.9764705896377563,0.8784313794444589,-0.09803921019329742,-0.012254901274162178,0.8784313794444589
PB_J,retained,mid,400,0.6727668960499606,0.6274509966373444,0.9176470619790694,0.29019606534172504,0.03627450816771563,0.5450980526559492
PB_J,retained,mid,414,0.6065359559713626,0.5176470682901495,0.8980392196599175,0.380392151369768,0.047549018921221,0.29803922141299527
PB_J,retained,mid,415,0.7782135150790994,0.9333333373069763,0.6000000059604645,-0.3333333313465118,-0.04166666641831397,0.6000000059604645
PB_J,retained,mid,424,0.5590413980624255,0.776470590689603,0.30588235784979423,-0.4705882328398088,-0.0588235291049761,0.2705882409039666
PB_J,retained,mid,452,0.7969498978331199,0.952941178924897,0.6862745183355667,-0.2666666605893303,-0.03333333257366629,0.6705882489681244
PB_J,retained,mid,462,0.8592592668689155,0.8980392210623798,0.7490196189459633,-0.14901960211641652,-0.018627450264552065,0.7490196189459633
PB_J,retained,mid,478,0.8431372606676388,0.7450980463448692,0.8784313794444589,0.13333333309958972,0.016666666637448715,0.7450980463448692
PB_J,retained,mid,497,0.8074074102772607,0.7686274563564973,0.8745098054409027,0.10588234908440541,0.013235293635550677,0.6901960842749651
PB_J,retained,mid,519,0.8788671043963213,0.772549021244049,0.9647058834047878,0.1921568621607388,0.02401960777009235,0.7686274532009573
PB_J,retained,mid,523,0.9093681947468153,0.8980392203611486,0.9176470609272227,0.01960784056607412,0.002450980070759265,0.8000000066616956
PB_J,retained,mid,532,0.6230936884100919,0.48627451798495125,0.784313733437482,0.29803921545253076,0.037254901931566345,0.2705882419558132
PB_J,retained,mid,534,0.9159041420696608,0.9333333348526675,0.8862745130763334,-0.047058821776334026,-0.005882352722041753,0.8666666707571815
PB_J,retained,mid,554,0.9180827915278916,0.9843137264251709,0.9647058837554034,-0.01960784266976745,-0.0024509803337209313,0.6313725587199716
PB_J,retained,mid,555,0.9747276701568778,1.0,1.0,0.0,0.0,0.9019607884042403
PB_J,retained,mid,570,0.7511982657940558,0.9803921580314636,0.6705882461631999,-0.3098039118682637,-0.038725488983532966,0.5294117801329669
PB_J,retained,mid,594,0.4797385727657992,0.43921569655923287,0.674509810700136,0.23529411414090318,0.029411764267612897,0.372549030009438
PB_J,retained,mid,600,0.9938997824986776,0.9960784316062927,0.9960784316062927,0.0,0.0,0.9882352948188782
PB_J,retained,mid,604,0.7633986994331958,0.8588235336191514,0.7647058900664834,-0.09411764355266805,-0.011764705444083506,0.458823540280847
PB_J,retained,mid,605,0.9790849681773217,1.0,0.9686274528503418,-0.0313725471496582,-0.003921568393707275,0.9411764719906974
PB_J,retained,mid,617,0.9612200456117493,0.9882352948188782,0.9372549046488369,-0.0509803901700413,-0.006372548771255163,0.8862745158812579
PB_J,retained,mid,628,0.5446623140300801,0.8901960818206562,0.17647059068960302,-0.7137254911310532,-0.08921568639138165,0.06666666795225705
PB_J,retained,mid,633,0.8849673230663623,0.9882352948188782,0.7411764733931597,-0.24705882142571844,-0.030882352678214806,0.7176470633815316
PB_J,retained,mid,638,0.9089324648473777,1.0,0.8156862805871402,-0.1843137194128598,-0.023039214926607474,0.7019607922610114
PB_J,retained,mid,658,0.8705882393067179,0.9568627473186043,0.9803921573302325,0.023529410011628227,0.0029411762514535283,0.7450980473967159
PB_J,retained,mid,669,0.6191721180295633,0.9882352948188782,0.047058824931874,-0.9411764698870042,-0.11764705873587553,0.047058824931874
PB_J,retained,mid,681,0.9032679774402792,1.0,0.8549019669785219,-0.14509803302147806,-0.018137254127684757,0.6431372656541712
PB_J,retained,mid,687,0.5041394390701468,0.8549019638229819,0.2078431430984946,-0.6470588207244873,-0.08088235259056091,0.16078431851723615
PB_J,retained,mid,703,0.9568627466952879,0.9882352948188782,0.9843137257239398,-0.003921569094938349,-0.0004901961368672936,0.9019607877030092
PB_J,retained,mid,704,0.9124183032637327,0.9960784316062927,0.5803921639919282,-0.41568626761436456,-0.05196078345179557,0.5803921639919282
PB_J,retained,mid,709,0.7677559991677602,0.9058823564473321,0.5764705998056074,-0.3294117566417246,-0.04117646958021558,0.5764705998056074
PB_J,retained,mid,726,0.6522875887116576,0.8745098071939805,0.42352942017947925,-0.45098038701450127,-0.05637254837681266,0.4078431437997257
PB_J,retained,mid,730,0.8771241846816991,0.9960784316062927,0.9921568632125854,-0.003921568393707275,-0.0004901960492134094,0.30196078945608695
PB_J,retained,mid,732,0.8339869323898764,0.8784313790938434,0.5960784386186039,-0.2823529404752395,-0.03529411755940494,0.5921568705755123
PB_J,retained,mid,749,0.7481481583679424,0.8078431487083435,0.7254902124404907,-0.08235293626785278,-0.010294117033481598,0.5333333422155941
PB_J,retained,mid,750,0.9838779964088614,0.9882352944682625,0.9803921580314636,-0.007843136436798903,-0.000980392054599863,0.9647058834047878
PB_J,retained,mid,751,0.6758170005932354,0.9921568632125854,0.541176480405471,-0.4509803828071145,-0.05637254785088931,0.3529411852359772
PB_J,retained,mid,770,0.9965141614278158,0.9921568632125854,0.9960784316062927,0.003921568393707275,0.0004901960492134094,0.9921568632125854
PB_J,retained,mid,779,0.9119825745719711,0.9098039269447327,0.8627451020128587,-0.047058824931873966,-0.005882353116484246,0.7568627525778377
PB_J,retained,mid,781,0.7899782195200328,0.8941176512662102,0.5686274581095752,-0.3254901931566351,-0.040686274144579385,0.5686274581095752
PB_J,retained,mid,788,0.886710241339565,0.803921570146785,0.9882352948188782,0.18431372467209317,0.023039215584011646,0.76470588480725
PB_J,retained,mid,799,0.9834422662756802,1.0,0.9607843153616962,-0.03921568463830383,-0.004901960579787978,0.9450980400337893
PB_J,retained,mid,806,0.9729847502864265,0.9725490201922024,0.9960784316062927,0.023529411414090373,0.0029411764267612966,0.9372549042982213
PB_J,retained,mid,807,0.9590413963872623,0.9215686310740078,0.9607843157123116,0.03921568463830383,0.004901960579787978,0.8352941253606011
PB_J,retained,mid,812,0.8557734252191058,1.0,0.8745098078952116,-0.1254901921047884,-0.01568627401309855,0.6274509899756487
PB_J,retained,mid,816,0.6989106863931892,0.8000000080641578,0.5490196224521188,-0.25098038561203906,-0.03137254820150488,0.44705883509972516
PB_J,retained,mid,817,0.9132897632184371,0.9686274521491107,1.0,0.031372547850889276,0.0039215684813611595,0.6549019659266753
PB_J,retained,mid,818,0.9045751678398233,0.9921568632125854,0.8941176512662102,-0.09803921194637522,-0.012254901493296902,0.7411764849634731
PB_J,retained,mid,821,0.8213507672540503,0.9882352948188782,0.4862745214911068,-0.5019607733277713,-0.06274509666597142,0.4862745214911068
PB_J,retained,mid,830,0.8161220104865778,0.9137254932347466,0.647058834398494,-0.2666666588362526,-0.03333333235453158,0.647058834398494
PB_J,retained,mid,831,0.8265795273718491,0.8627451037659365,0.8274509847164154,-0.03529411904952107,-0.004411764881190133,0.6666666774188771
PB_J,retained,mid,837,0.8527233144426657,0.9803921580314636,0.9529411792755127,-0.027450978755950928,-0.003431372344493866,0.39607843651491054
PB_J,retained,mid,838,0.8984749481958502,0.9764705889365253,0.9725490208934334,-0.00392156804309185,-0.0004901960053864812,0.7725490258020513
PB_J,retained,mid,840,0.9982570807139078,1.0,0.9960784316062927,-0.003921568393707275,-0.0004901960492134094,0.9921568632125854
PB_J,retained,mid,842,0.8431372605897243,0.9960784316062927,0.7686274588108063,-0.22745097279548643,-0.028431371599435803,0.6235294222831725
PB_J,retained,mid,843,0.624400875654096,0.9490196094793433,0.7764705924426808,-0.17254901703666248,-0.02156862712958281,0.22745098366456873
PB_J,retained,mid,851,0.8239651478583516,0.9960784316062927,0.6313725569668938,-0.36470587463939896,-0.04558823432992487,0.6313725569668938
PB_J,retained,mid,860,0.8496732072113385,0.929411768913269,0.7176470668876872,-0.21176470202558184,-0.02647058775319773,0.5921568747828988
PB_J,retained,mid,861,0.9586056667215684,1.0,0.9372549046488369,-0.06274509535116313,-0.007843136918895391,0.8901960846255808
PB_J,retained,mid,869,0.9843137258408117,1.0,0.9137254918322844,-0.08627450816771565,-0.010784313520964456,0.9137254918322844
PB_J,retained,mid,871,0.6675381336726394,0.890196083573734,0.5098039276459638,-0.3803921559277702,-0.047549019490971275,0.33333333835882295
PB_J,retained,mid,873,0.8244008783421486,0.8117647160502041,0.9450980407350204,0.1333333246848163,0.016666665585602036,0.5686274616157307
PB_J,retained,mid,884,0.8867102423914118,0.9921568628619698,0.8588235329179202,-0.13333332994404956,-0.016666666243006195,0.5529411859372083
PB_J,retained,mid,888,0.9098039248020819,0.9607843146604651,0.8862745144787957,-0.07450980018166942,-0.009313725022708677,0.7254902047269485
PB_J,retained,mid,893,0.9799564280541114,0.9450980414362514,0.9921568632125854,0.047058821776334026,0.005882352722041753,0.9333333373069763
PB_J,retained,mid,900,0.9111111152795406,1.0,0.8313725548632005,-0.1686274451367995,-0.021078430642099938,0.772549033164978
PB_J,retained,mid,908,0.7734204861463285,0.9372549046488369,0.8901960825218874,-0.04705882212694945,-0.005882352765868681,0.5019607898067026
PB_J,retained,mid,919,0.627886716680589,0.9176470633815317,0.8196078500326942,-0.09803921334883747,-0.012254901668604684,0.2274509871707243
PB_J,retained,mid,924,0.9978213508534276,1.0,0.9921568628619698,-0.007843137138030198,-0.0009803921422537748,0.9882352948188782
PB_J,retained,mid,926,0.8017429270385916,1.0,0.6039215782109428,-0.39607842178905717,-0.049509802723632146,0.6039215782109428
PB_J,retained,mid,933,0.9145969527998781,1.0,0.7686274609144996,-0.23137253908550037,-0.028921567385687547,0.7647058890146368
PB_J,retained,mid,944,0.8644880216885237,0.890196083573734,0.9686274528503418,0.07843136927660777,0.00980392115957597,0.670588240553351
PB_J,retained,mid,956,0.974291940218483,0.9921568632125854,0.9764705892871407,-0.01568627392544475,-0.0019607842406805936,0.8784313783926122
PB_J,retained,mid,960,0.8065359539066264,0.9019607880536248,0.7490196140373454,-0.15294117401627938,-0.019117646752034922,0.6901960884823518
PB_J,retained,mid,961,0.5908496797084808,0.9764705896377563,0.22352941842640148,-0.7529411712113548,-0.09411764640141936,0.22352941842640148
PB_J,retained,mid,962,0.7738562174482282,0.8980392186080708,0.6196078577462364,-0.2784313608618344,-0.0348039201077293,0.6196078577462364
PB_J,retained,mid,967,0.7416122085907879,0.8313725538113538,0.6392156955073861,-0.19215685830396767,-0.02401960728799596,0.5843137358917909
PB_J,retained,mid,971,0.9472766904659521,0.9803921580314636,0.9058823550448698,-0.07450980298659382,-0.009313725373324228,0.8705882391508888
PB_J,retained,mid,977,0.6013071944900586,0.6784313748864567,0.42745098787195546,-0.2509803870145012,-0.03137254837681265,0.2666666732114904
PB_J,retained,mid,981,0.9494553387944215,0.937254902194528,0.972549020542818,0.03529411834828999,0.004411764793536249,0.9254901970134062
PB_J,retained,mid,993,0.6684095907445048,0.8117647090378929,0.5725490243995891,-0.23921568463830378,-0.029901960579787973,0.572549023698358
PB_J,retained,mid,996,0.7080610108531379,0.9647058841060189,0.6039215792627896,-0.3607843048432293,-0.045098038105403665,0.45098040244158577
PB_J,retained,mid,1000,0.748583883202933,0.9960784316062927,0.3372549085056081,-0.6588235231006847,-0.08235294038758559,0.3372549085056081
PB_J,retained,mid,1029,0.7324618803519828,0.9490196094793433,0.6274509924299576,-0.32156861704938566,-0.04019607713117321,0.4431372656541712
PB_J,retained,mid,1031,0.8461873690676845,0.8862745130763334,0.6980392196599174,-0.18823529341641598,-0.023529411677051998,0.6431372688097112
PB_J,retained,mid,1037,0.8034858437535031,0.7764705959488364,0.5294117685626535,-0.2470588273861829,-0.030882353423272862,0.5294117685626535
PB_J,retained,mid,1039,0.9403050142176012,0.9647058844566345,0.8431372628492467,-0.1215686216073878,-0.015196077700923474,0.8431372628492467
PB_J,retained,mid,1046,0.807843142475178,0.9568627469679889,0.7254902029738707,-0.23137254399411822,-0.028921567999264777,0.5098039311521194
PB_J,retained,mid,1057,0.7172113335600085,0.9843137257239398,0.34901961614103877,-0.635294109582901,-0.07941176369786263,0.34901961614103877
PB_J,retained,mid,1069,0.48801743423237515,0.8588235311648424,0.28627451588125785,-0.5725490152835846,-0.07156862691044807,0.1019607870017781
PB_J,retained,mid,1081,0.9006535981605255,1.0,0.9372549049994525,-0.06274509500054748,-0.007843136875068435,0.756862751525991
PB_J,retained,mid,1097,0.7782135144557828,0.8941176491625169,0.7294117752243491,-0.16470587393816782,-0.020588234242270978,0.5058823666151833
PB_J,retained,mid,1138,0.7721132960194856,0.9607843157123116,0.8117647146477419,-0.14901960106456968,-0.01862745013307121,0.45882353642407586
PB_J,retained,mid,1146,0.6640522953341988,0.8470588273861829,0.4901960853268119,-0.35686274205937096,-0.04460784275742137,0.4352941243087544
PB_J,retained,mid,1149,0.859259264336692,0.858823534670998,0.8627451062202454,0.003921571549247327,0.0004901964436559159,0.6117647149983574
PB_J,retained,mid,1171,0.7111111179675932,0.9137254928841311,0.8823529446826262,-0.031372548201504924,-0.0039215685251881155,0.3843137348399443
PB_J,retained,mid,1176,0.6915032735447478,0.9176470612778383,0.6823529481887817,-0.23529411308905668,-0.029411764136132085,0.17254902369835798
PB_J,retained,mid,1207,0.8627451022855596,0.9568627466173732,0.921568631775239,-0.035294114842134294,-0.004411764355266787,0.5921568712767433
PB_J,retained,mid,1216,0.5267973916592941,0.45882353467099807,0.4901960842749652,0.031372549603967126,0.003921568700495891,0.36862745670711294
PB_J,retained,mid,1221,0.7712418356752083,0.8470588277367984,0.7294117696145002,-0.11764705812229825,-0.014705882265287282,0.6627451058696298
PB_J,retained,mid,1233,0.9389978238959719,0.9333333366057452,0.952941178924897,0.019607842319151803,0.0024509802898939753,0.898039219309302
PB_J,retained,mid,1243,0.8671023998385161,0.9725490212440491,0.7333333397612852,-0.23921568148276384,-0.02990196018534548,0.47843138084692116
PB_J,retained,mid,1253,0.7803921619661494,0.9411764726919287,0.5803921674980836,-0.3607843051938451,-0.045098038149230635,0.380392160135157
PB_J,retained,mid,1262,0.8836601353548711,0.9372549046488369,0.886274513426949,-0.05098039122188791,-0.006372548902735989,0.8078431430984946
PB_J,retained,mid,1264,0.9633986940570907,0.9176470605766072,0.9882352948188782,0.07058823424227101,0.008823529280283876,0.9176470605766072
PB_J,retained,mid,1271,0.8897603518043469,0.8235294173745548,0.6745098121025983,-0.14901960527195646,-0.018627450658994557,0.6745098121025983
PB_J,retained,late,17,0.8472222269409233,0.9750000014901161,1.0,0.02499999850988388,0.003124999813735485,0.4083333432674408
PB_J,retained,late,41,0.8425925960143408,0.991666667163372,0.8166666746139526,-0.17499999254941945,-0.02187499906867743,0.2916666753590107
PB_J,retained,late,46,0.907407410360045,0.9833333343267441,1.0,0.01666666567325592,0.00208333320915699,0.6166666798293591
PB_J,retained,late,57,0.8444444463484817,0.9500000014901161,1.0,0.0499999985098839,0.006249999813735488,0.33333334028720857
PB_J,retained,late,59,0.625000009023481,1.0,0.7333333477377891,-0.26666665226221087,-0.03333333153277636,0.26666667461395266
PB_J,retained,late,90,0.7250000082784229,0.8916666731238365,0.8250000067055225,-0.06666666641831398,-0.008333333302289248,0.4333333417773247
PB_J,retained,late,105,0.8944444487492245,1.0,0.9000000052154065,-0.09999999478459354,-0.012499999348074192,0.7083333417773247
PB_J,retained,late,109,0.6722222286793921,0.4333333432674408,0.991666667163372,0.5583333238959313,0.06979166548699141,0.2083333395421505
PB_J,retained,late,118,0.40462963738375246,0.28333334177732467,0.8833333387970924,0.5999999970197678,0.07499999962747098,0.10000000298023225
PB_J,retained,late,161,0.7583333380520343,0.9750000014901161,0.5750000067055225,-0.3999999947845936,-0.0499999993480742,0.3916666753590107
PB_J,retained,late,172,0.7638888940215111,0.6333333477377892,0.74166666790843,0.1083333201706409,0.013541665021330113,0.45833334177732465
PB_J,retained,late,190,0.850925934397512,0.9333333373069763,0.9250000044703484,-0.00833333283662796,-0.001041666604578495,0.6750000193715096
PB_J,retained,late,205,0.806481487552325,0.991666667163372,1.0,0.00833333283662796,0.001041666604578495,0.5666666746139526
PB_J,retained,late,207,0.9842592601974806,0.9250000044703484,1.0,0.07499999552965164,0.009374999441206455,0.9250000044703484
PB_J,retained,late,209,0.9657407419549094,1.0,1.0,0.0,0.0,0.8250000067055225
PB_J,retained,late,216,0.9277777805924416,1.0,0.991666667163372,-0.00833333283662796,-0.001041666604578495,0.7750000037252903
PB_J,retained,late,229,0.7083333376381132,0.8000000044703484,0.8166666693985463,0.016666664928197905,0.002083333116024738,0.26666667088866236
PB_J,retained,late,246,0.6527777823309103,0.9083333387970924,0.5333333365619183,-0.37500000223517416,-0.04687500027939677,0.13333333730697633
PB_J,retained,late,256,0.5416666749450896,0.32500000968575476,0.9500000029802322,0.6249999932944774,0.07812499916180968,0.2166666701436043
PB_J,retained,late,298,0.5990740847256448,0.7916666768491268,0.9083333387970924,0.1166666619479656,0.0145833327434957,0.3250000081956387
PB_J,retained,late,308,0.8500000085267756,0.783333346247673,0.8916666731238365,0.10833332687616348,0.013541665859520435,0.783333346247673
PB_J,retained,late,314,0.9981481482585272,1.0,1.0,0.0,0.0,0.9833333343267441
PB_J,retained,late,317,0.7037037089467049,0.7750000052154065,0.9750000014901161,0.19999999627470966,0.024999999534338707,0.21666666939854623
PB_J,retained,late,329,0.9388888922830423,0.9750000014901161,0.9666666686534882,-0.00833333283662796,-0.001041666604578495,0.8250000104308128
PB_J,retained,late,333,0.8777777824964788,0.8500000059604644,1.0,0.14999999403953557,0.018749999254941946,0.5916666783392429
PB_J,retained,late,335,0.851851854307784,0.6750000067055225,1.0,0.3249999932944775,0.040624999161809686,0.4416666731238365
PB_J,retained,late,339,0.9435185206433138,1.0,0.7000000096857548,-0.2999999903142452,-0.03749999878928065,0.7000000096857548
PB_J,retained,late,348,0.9953703704807493,0.966666667163372,1.0,0.03333333283662798,0.004166666604578498,0.966666667163372
PB_J,retained,late,349,0.9944444446927972,0.9833333335816861,1.0,0.016666666418313936,0.002083333302289242,0.9833333335816861
PB_J,retained,late,351,0.9666666674945089,1.0,1.0,0.0,0.0,0.8833333380520344
PB_J,retained,late,353,0.8990740766955747,1.0,0.8333333358168602,-0.1666666641831398,-0.020833333022892475,0.6166666753590107
PB_J,retained,late,355,0.9333333365619182,0.9750000007450581,1.0,0.024999999254941896,0.003124999906867737,0.8083333432674408
PB_J,retained,late,357,0.8185185208088822,1.0,0.2916666753590107,-0.7083333246409893,-0.08854166558012366,0.2916666753590107
PB_J,retained,late,359,0.5175926025542948,0.7166666805744171,0.3750000104308128,-0.34166667014360425,-0.04270833376795053,0.03333333432674408
PB_J,retained,late,362,0.600925934728649,0.6750000178813934,0.5666666738688946,-0.10833334401249883,-0.013541668001562354,0.13333333656191826
PB_J,retained,late,364,0.9861111118561693,0.8916666723787785,1.0,0.1083333276212215,0.013541665952652687,0.8916666723787785
PB_J,retained,late,366,0.9370370407071379,0.8500000089406967,1.0,0.14999999105930328,0.01874999888241291,0.8500000089406967
PB_J,retained,late,375,0.9287037067115307,0.9833333343267441,0.8166666738688946,-0.1666666604578495,-0.020833332557231188,0.6833333447575569
PB_J,retained,late,400,0.7055555659863684,0.7000000141561031,0.7666666753590107,0.06666666120290754,0.008333332650363443,0.5166666813194752
PB_J,retained,late,414,0.5712963057888879,0.45833334475755694,0.3916666768491268,-0.06666666790843012,-0.008333333488553765,0.30000000819563866
PB_J,retained,late,415,0.6268518599371116,0.9000000059604645,0.21666667312383653,-0.683333332836628,-0.0854166666045785,0.21666667312383653
PB_J,retained,late,424,0.731481484986014,0.9583333350718022,0.7000000044703484,-0.2583333306014538,-0.032291666325181725,0.2083333358168602
PB_J,retained,late,452,0.7194444538818465,0.9333333365619183,0.600000012665987,-0.3333333238959313,-0.04166666548699141,0.5166666768491268
PB_J,retained,late,462,0.8731481551296181,0.9666666686534882,0.7500000149011612,-0.21666665375232697,-0.02708333171904087,0.7500000149011612
PB_J,retained,late,478,0.8398148216307164,0.8250000074505806,0.8166666775941849,-0.008333329856395677,-0.0010416662320494596,0.625000012665987
PB_J,retained,late,497,0.8953703751994504,0.8666666746139526,1.0,0.13333332538604736,0.01666666567325592,0.6583333440124989
PB_J,retained,late,519,0.9592592607769702,0.9583333350718022,0.991666667163372,0.033333332091569856,0.004166666511446232,0.8750000029802323
PB_J,retained,late,523,0.9740740755365955,0.9750000014901161,1.0,0.02499999850988388,0.003124999813735485,0.9416666693985463
PB_J,retained,late,532,0.5407407487432162,0.4333333432674408,0.6250000178813935,0.1916666746139527,0.023958334326744088,0.22500000521540642
PB_J,retained,late,534,0.9518518547217051,0.9416666701436043,0.9250000044703484,-0.01666666567325592,-0.00208333320915699,0.8916666731238365
PB_J,retained,late,554,0.8935185217195087,1.0,0.9666666686534882,-0.03333333134651184,-0.00416666641831398,0.4250000089406967
PB_J,retained,late,555,0.939814816829231,1.0,1.0,0.0,0.0,0.5833333462476731
PB_J,retained,late,570,0.790740748660432,1.0,0.766666679084301,-0.23333332091569903,-0.02916666511446238,0.5666666813194752
PB_J,retained,late,594,0.5981481600138876,0.8583333402872085,0.6416666775941848,-0.2166666626930237,-0.027083332836627963,0.2666666731238365
PB_J,retained,late,600,1.0,1.0,1.0,0.0,0.0,1.0
PB_J,retained,late,604,0.8296296340723832,0.9666666686534882,0.8333333395421505,-0.13333332911133766,-0.016666666138917208,0.4916666731238365
PB_J,retained,late,605,0.967592593199677,1.0,1.0,0.0,0.0,0.7666666708886624
PB_J,retained,late,617,0.9027777821653419,1.0,0.8666666738688946,-0.13333332613110538,-0.016666665766388172,0.6666666753590107
PB_J,retained,late,628,0.4879629674057166,0.8250000044703484,0.3666666723787785,-0.4583333320915699,-0.05729166651144624,0.09166666939854623
PB_J,retained,late,633,0.6962962999112077,1.0,0.8083333380520343,-0.19166666194796567,-0.02395833274349571,0.17500000447034836
PB_J,retained,late,638,0.8407407461769051,1.0,0.7916666723787785,-0.20833332762122148,-0.026041665952652684,0.5416666828095913
PB_J,retained,late,658,0.7703703760272926,0.9500000029802322,1.0,0.04999999701976776,0.00624999962747097,0.3000000089406967
PB_J,retained,late,669,0.6101851888828809,1.0,0.0,-1.0,-0.125,0.0
PB_J,retained,late,681,0.9129629663295216,1.0,1.0,0.0,0.0,0.6166666835546494
PB_J,retained,late,687,0.6305555626749993,0.9000000052154065,0.7250000067055226,-0.1749999985098839,-0.021874999813735488,0.11666667014360428
PB_J,retained,late,703,0.9157407429483201,1.0,0.9833333343267441,-0.01666666567325592,-0.00208333320915699,0.5333333387970924
PB_J,retained,late,704,0.8935185218022929,1.0,0.41666667386889455,-0.5833333261311054,-0.07291666576638818,0.41666667386889455
