fold,model,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
1,base,RF,31,0.6614173228346457,0.6299212598425197,0.6929133858267716,0.6722689075630253,0.6299212598425197,0.6504065040650406,0.7014461528923058
1,base,RF,32,0.6279527559055118,0.6062992125984252,0.6496062992125984,0.6337448559670782,0.6062992125984252,0.6197183098591549,0.6854268708537418
1,base,AdaBoost,1,0.5334645669291339,0.5826771653543307,0.484251968503937,0.5304659498207885,0.5826771653543307,0.5553470919324578,0.5553118606237213
1,base,AdaBoost,2,0.5452755905511811,0.5433070866141733,0.547244094488189,0.5454545454545454,0.5433070866141733,0.5443786982248521,0.5595743691487383
1,base,AdaBoost,3,0.5610236220472441,0.547244094488189,0.5748031496062992,0.562753036437247,0.547244094488189,0.5548902195608783,0.5860561721123442
1,base,AdaBoost,4,0.5078740157480315,0.547244094488189,0.468503937007874,0.5072992700729927,0.547244094488189,0.5265151515151515,0.5522893545787091
1,base,AdaBoost,5,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5519406038812077
1,base,AdaBoost,6,0.5984251968503937,0.5708661417322834,0.6259842519685039,0.6041666666666666,0.5708661417322834,0.5870445344129555,0.6224889949779899
1,base,AdaBoost,7,0.5728346456692913,0.5905511811023622,0.5551181102362205,0.5703422053231939,0.5905511811023622,0.5802707930367504,0.5893886787773576
1,base,AdaBoost,8,0.5610236220472441,0.5748031496062992,0.547244094488189,0.5593869731800766,0.5748031496062992,0.566990291262136,0.5829406658813318
1,base,AdaBoost,9,0.562992125984252,0.6141732283464567,0.5118110236220472,0.5571428571428572,0.6141732283464567,0.5842696629213483,0.5698663897327795
1,base,AdaBoost,10,0.5098425196850394,0.4881889763779528,0.531496062992126,0.5102880658436214,0.4881889763779528,0.49899396378269617,0.5321005642011284
1,base,AdaBoost,11,0.6161417322834646,0.6417322834645669,0.5905511811023622,0.6104868913857678,0.6417322834645669,0.6257197696737045,0.6410502821005644
1,base,AdaBoost,12,0.6220472440944882,0.6614173228346457,0.5826771653543307,0.6131386861313869,0.6614173228346457,0.6363636363636364,0.6478547957095915
1,base,AdaBoost,13,0.6141732283464567,0.5866141732283464,0.6417322834645669,0.6208333333333333,0.5866141732283464,0.6032388663967612,0.653279806559613
1,base,AdaBoost,14,0.6141732283464567,0.6377952755905512,0.5905511811023622,0.6090225563909775,0.6377952755905512,0.6230769230769231,0.690479880959762
1,base,AdaBoost,15,0.6122047244094488,0.6062992125984252,0.6181102362204725,0.6135458167330677,0.6062992125984252,0.6099009900990099,0.6575965651931304
1,base,AdaBoost,16,0.655511811023622,0.6653543307086615,0.6456692913385826,0.6525096525096525,0.6653543307086615,0.6588693957115009,0.7181241862483725
1,base,AdaBoost,17,0.6456692913385826,0.6653543307086615,0.6259842519685039,0.6401515151515151,0.6653543307086615,0.6525096525096525,0.694269638539277
1,base,AdaBoost,18,0.655511811023622,0.6299212598425197,0.6811023622047244,0.6639004149377593,0.6299212598425197,0.6464646464646465,0.7134121768243536
1,base,AdaBoost,19,0.655511811023622,0.6535433070866141,0.65748031496063,0.6561264822134387,0.6535433070866141,0.6548323471400395,0.7025854051708105
1,base,AdaBoost,20,0.6141732283464567,0.610236220472441,0.6181102362204725,0.6150793650793651,0.610236220472441,0.6126482213438735,0.671484592969186
1,base,AdaBoost,21,0.6535433070866141,0.6614173228346457,0.6456692913385826,0.6511627906976745,0.6614173228346457,0.65625,0.7074136648273297
