fold,model,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
1,TAR,per_layer,LR,1524,508,508,8,0.5905511811023622,0.6181102362204725,0.562992125984252,0.585820895522388,0.6181102362204725,0.6015325670498084,0.6127162254324509,157,97,143,111,508
1,TAR,per_layer,RF,1524,508,508,18,0.547244094488189,0.5275590551181102,0.5669291338582677,0.5491803278688525,0.5275590551181102,0.5381526104417671,0.5705948911897825,134,120,144,110,508
1,TAR,per_layer,AdaBoost,1524,508,508,5,0.5570866141732284,0.5748031496062992,0.5393700787401575,0.5551330798479087,0.5748031496062992,0.5647969052224371,0.5762989025978051,146,108,137,117,508
1,TAR,mid_band,LR,1524,508,508,,0.6299212598425197,0.6417322834645669,0.6181102362204725,0.6269230769230769,0.6417322834645669,0.6342412451361867,0.674266848533697,163,91,157,97,508
1,TAR,mid_band,RF,1524,508,508,,0.5452755905511811,0.5078740157480315,0.5826771653543307,0.548936170212766,0.5078740157480315,0.5276073619631901,0.5784689069378138,129,125,148,106,508
1,TAR,mid_band,AdaBoost,1524,508,508,,0.5866141732283464,0.6023622047244095,0.5708661417322834,0.583969465648855,0.6023622047244095,0.5930232558139535,0.6209932419864839,153,101,145,109,508
1,TAR,full_layer,LR,1524,508,508,,0.6437007874015748,0.6456692913385826,0.6417322834645669,0.6431372549019608,0.6456692913385826,0.6444007858546169,0.6784053568107136,164,90,163,91,508
1,TAR,full_layer,RF,1524,508,508,,0.6062992125984252,0.5708661417322834,0.6417322834645669,0.614406779661017,0.5708661417322834,0.5918367346938775,0.6224657449314899,145,109,163,91,508
1,TAR,full_layer,AdaBoost,1524,508,508,,0.594488188976378,0.6338582677165354,0.5551181102362205,0.5875912408759124,0.6338582677165354,0.6098484848484849,0.6082444664889329,161,93,141,113,508
1,TAR,init_band,LR,1524,508,508,,0.6200787401574803,0.6417322834645669,0.5984251968503937,0.6150943396226415,0.6417322834645669,0.628131021194605,0.6596813193626387,163,91,152,102,508
1,TAR,init_band,RF,1524,508,508,,0.5570866141732284,0.4409448818897638,0.6732283464566929,0.5743589743589743,0.4409448818897638,0.49888641425389757,0.6106934713869429,112,142,171,83,508
1,TAR,init_band,AdaBoost,1524,508,508,,0.5669291338582677,0.5275590551181102,0.6062992125984252,0.5726495726495726,0.5275590551181102,0.5491803278688525,0.5952089404178809,134,120,154,100,508
1,TAR,init_band_emb,LR,1524,508,508,,0.6200787401574803,0.6417322834645669,0.5984251968503937,0.6150943396226415,0.6417322834645669,0.628131021194605,0.6597123194246388,163,91,152,102,508
1,TAR,init_band_emb,RF,1524,508,508,,0.5551181102362205,0.4448818897637795,0.6653543307086615,0.5707070707070707,0.4448818897637795,0.5,0.6006804513609028,113,141,169,85,508
1,TAR,init_band_emb,AdaBoost,1524,508,508,,0.5885826771653543,0.5787401574803149,0.5984251968503937,0.5903614457831325,0.5787401574803149,0.584493041749503,0.6115924731849464,147,107,152,102,508
1,TAR,end_band,LR,1524,508,508,,0.6299212598425197,0.6614173228346457,0.5984251968503937,0.6222222222222222,0.6614173228346457,0.6412213740458015,0.6540548081096162,168,86,152,102,508
1,TAR,end_band,RF,1524,508,508,,0.5531496062992126,0.5196850393700787,0.5866141732283464,0.5569620253164557,0.5196850393700787,0.5376782077393075,0.5779031558063116,132,122,149,105,508
1,TAR,end_band,AdaBoost,1524,508,508,,0.5610236220472441,0.547244094488189,0.5748031496062992,0.562753036437247,0.547244094488189,0.5548902195608783,0.6060279620559241,139,115,146,108,508
1,TAR,ib_no_pca,LR,1524,508,508,,0.5846456692913385,0.5748031496062992,0.594488188976378,0.5863453815261044,0.5748031496062992,0.5805168986083499,0.6074927149854299,146,108,151,103,508
1,TAR,ib_no_pca,RF,1524,508,508,,0.5374015748031497,0.5196850393700787,0.5551181102362205,0.5387755102040817,0.5196850393700787,0.5290581162324649,0.5788409076818154,132,122,141,113,508
1,TAR,ib_no_pca,AdaBoost,1524,508,508,,0.5748031496062992,0.531496062992126,0.6181102362204725,0.5818965517241379,0.531496062992126,0.5555555555555556,0.5998511997023994,135,119,157,97,508
1,TAR,vote_ensemble,LR,1524,508,508,,0.6200787401574803,0.6259842519685039,0.6141732283464567,0.6186770428015564,0.6259842519685039,0.6223091976516634,,159,95,156,98,508
1,TAR,vote_ensemble,RF,1524,508,508,,0.5807086614173228,0.531496062992126,0.6299212598425197,0.5895196506550219,0.531496062992126,0.5590062111801242,,135,119,160,94,508
1,TAR,vote_ensemble,AdaBoost,1524,508,508,,0.6023622047244095,0.6299212598425197,0.5748031496062992,0.5970149253731343,0.6299212598425197,0.6130268199233716,,160,94,146,108,508
1,TAR,avg_ensemble,LR,1524,508,508,,0.6200787401574803,0.6220472440944882,0.6181102362204725,0.6196078431372549,0.6220472440944882,0.6208251473477406,0.6504123008246017,158,96,157,97,508
1,TAR,avg_ensemble,RF,1524,508,508,,0.5748031496062992,0.5866141732283464,0.562992125984252,0.573076923076923,0.5866141732283464,0.5797665369649806,0.6154287308574617,149,105,143,111,508
1,TAR,avg_ensemble,AdaBoost,1524,508,508,,0.6023622047244095,0.6181102362204725,0.5866141732283464,0.5992366412213741,0.6181102362204725,0.6085271317829457,0.6184667369334738,157,97,149,105,508
2,TAR,per_layer,LR,1524,508,508,11,0.5492125984251969,0.5433070866141733,0.5551181102362205,0.549800796812749,0.5433070866141733,0.5465346534653466,0.5722766445532892,138,116,141,113,508
2,TAR,per_layer,RF,1524,508,508,32,0.5334645669291339,0.531496062992126,0.5354330708661418,0.5335968379446641,0.531496062992126,0.5325443786982249,0.5388120776241553,135,119,136,118,508
2,TAR,per_layer,AdaBoost,1524,508,508,19,0.5551181102362205,0.5826771653543307,0.5275590551181102,0.5522388059701493,0.5826771653543307,0.5670498084291188,0.5549476098952199,148,106,134,120,508
2,TAR,mid_band,LR,1524,508,508,,0.5984251968503937,0.610236220472441,0.5866141732283464,0.5961538461538461,0.610236220472441,0.603112840466926,0.6425692851385703,155,99,149,105,508
2,TAR,mid_band,RF,1524,508,508,,0.5531496062992126,0.5275590551181102,0.5787401574803149,0.5560165975103735,0.5275590551181102,0.5414141414141415,0.5596983693967388,134,120,147,107,508
2,TAR,mid_band,AdaBoost,1524,508,508,,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5973014446028893,144,110,144,110,508
2,TAR,full_layer,LR,1524,508,508,,0.6003937007874016,0.6023622047244095,0.5984251968503937,0.6,0.6023622047244095,0.6011787819253438,0.6358887717775435,153,101,152,102,508
2,TAR,full_layer,RF,1524,508,508,,0.5570866141732284,0.484251968503937,0.6299212598425197,0.5668202764976958,0.484251968503937,0.5222929936305732,0.59252743505487,123,131,160,94,508
2,TAR,full_layer,AdaBoost,1524,508,508,,0.5255905511811023,0.5078740157480315,0.5433070866141733,0.5265306122448979,0.5078740157480315,0.5170340681362725,0.5346890693781388,129,125,138,116,508
2,TAR,init_band,LR,1524,508,508,,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6273947547895095,151,103,152,102,508
2,TAR,init_band,RF,1524,508,508,,0.5177165354330708,0.4448818897637795,0.5905511811023622,0.5207373271889401,0.4448818897637795,0.47983014861995754,0.5398970797941595,113,141,150,104,508
2,TAR,init_band,AdaBoost,1524,508,508,,0.5492125984251969,0.531496062992126,0.5669291338582677,0.5510204081632653,0.531496062992126,0.5410821643286573,0.5600548701097402,135,119,144,110,508
2,TAR,init_band_emb,LR,1524,508,508,,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6273327546655093,151,103,152,102,508
2,TAR,init_band_emb,RF,1524,508,508,,0.515748031496063,0.4409448818897638,0.5905511811023622,0.5185185185185185,0.4409448818897638,0.4765957446808511,0.5405480810961623,112,142,150,104,508
2,TAR,init_band_emb,AdaBoost,1524,508,508,,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.558008866017732,135,119,148,106,508
2,TAR,end_band,LR,1524,508,508,,0.5669291338582677,0.5748031496062992,0.5590551181102362,0.5658914728682171,0.5748031496062992,0.5703125,0.6114297228594457,146,108,142,112,508
2,TAR,end_band,RF,1524,508,508,,0.562992125984252,0.5354330708661418,0.5905511811023622,0.5666666666666667,0.5354330708661418,0.5506072874493927,0.5643173786347573,136,118,150,104,508
2,TAR,end_band,AdaBoost,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,0.5890089280178561,145,109,144,110,508
2,TAR,ib_no_pca,LR,1524,508,508,,0.5767716535433071,0.610236220472441,0.5433070866141733,0.5719557195571956,0.610236220472441,0.5904761904761905,0.589745179490359,155,99,138,116,508
2,TAR,ib_no_pca,RF,1524,508,508,,0.5708661417322834,0.5393700787401575,0.6023622047244095,0.5756302521008403,0.5393700787401575,0.556910569105691,0.5896444292888585,137,117,153,101,508
2,TAR,ib_no_pca,AdaBoost,1524,508,508,,0.5433070866141733,0.5,0.5866141732283464,0.5474137931034483,0.5,0.522633744855967,0.5728113956227913,127,127,149,105,508
2,TAR,vote_ensemble,LR,1524,508,508,,0.610236220472441,0.6220472440944882,0.5984251968503937,0.6076923076923076,0.6220472440944882,0.6147859922178989,,158,96,152,102,508
2,TAR,vote_ensemble,RF,1524,508,508,,0.5393700787401575,0.5039370078740157,0.5748031496062992,0.5423728813559322,0.5039370078740157,0.5224489795918368,,128,126,146,108,508
2,TAR,vote_ensemble,AdaBoost,1524,508,508,,0.5748031496062992,0.5669291338582677,0.5826771653543307,0.576,0.5669291338582677,0.5714285714285714,,144,110,148,106,508
2,TAR,avg_ensemble,LR,1524,508,508,,0.5984251968503937,0.6023622047244095,0.594488188976378,0.59765625,0.6023622047244095,0.6,0.615754231508463,153,101,151,103,508
2,TAR,avg_ensemble,RF,1524,508,508,,0.5531496062992126,0.547244094488189,0.5590551181102362,0.5537848605577689,0.547244094488189,0.5504950495049505,0.5843356686713373,139,115,142,112,508
2,TAR,avg_ensemble,AdaBoost,1524,508,508,,0.5688976377952756,0.5669291338582677,0.5708661417322834,0.5691699604743083,0.5669291338582677,0.5680473372781065,0.5983321966643933,144,110,145,109,508
3,TAR,per_layer,LR,1524,508,508,10,0.5826771653543307,0.5275590551181102,0.6377952755905512,0.5929203539823009,0.5275590551181102,0.5583333333333333,0.6062992125984252,134,120,162,92,508
3,TAR,per_layer,RF,1524,508,508,24,0.5118110236220472,0.4763779527559055,0.547244094488189,0.5127118644067796,0.4763779527559055,0.49387755102040815,0.5653248806497613,121,133,139,115,508
3,TAR,per_layer,AdaBoost,1524,508,508,9,0.5688976377952756,0.5354330708661418,0.6023622047244095,0.5738396624472574,0.5354330708661418,0.5539714867617108,0.5901094302188605,136,118,153,101,508
3,TAR,mid_band,LR,1524,508,508,,0.6043307086614174,0.594488188976378,0.6141732283464567,0.606425702811245,0.594488188976378,0.6003976143141153,0.6389267778535557,151,103,156,98,508
3,TAR,mid_band,RF,1524,508,508,,0.5295275590551181,0.49606299212598426,0.562992125984252,0.5316455696202531,0.49606299212598426,0.5132382892057027,0.5518476036952074,126,128,143,111,508
3,TAR,mid_band,AdaBoost,1524,508,508,,0.5531496062992126,0.531496062992126,0.5748031496062992,0.5555555555555556,0.531496062992126,0.5432595573440644,0.57001364002728,135,119,146,108,508
3,TAR,full_layer,LR,1524,508,508,,0.5984251968503937,0.6023622047244095,0.594488188976378,0.59765625,0.6023622047244095,0.6,0.6489397978795957,153,101,151,103,508
3,TAR,full_layer,RF,1524,508,508,,0.5196850393700787,0.4763779527559055,0.562992125984252,0.521551724137931,0.4763779527559055,0.49794238683127573,0.5513826027652056,121,133,143,111,508
3,TAR,full_layer,AdaBoost,1524,508,508,,0.5354330708661418,0.531496062992126,0.5393700787401575,0.5357142857142857,0.531496062992126,0.5335968379446641,0.5684016368032736,135,119,137,117,508
3,TAR,init_band,LR,1524,508,508,,0.5984251968503937,0.5708661417322834,0.6259842519685039,0.6041666666666666,0.5708661417322834,0.5870445344129555,0.6286037572075144,145,109,159,95,508
3,TAR,init_band,RF,1524,508,508,,0.5590551181102362,0.5,0.6181102362204725,0.5669642857142857,0.5,0.5313807531380753,0.5860949221898444,127,127,157,97,508
3,TAR,init_band,AdaBoost,1524,508,508,,0.5511811023622047,0.5393700787401575,0.562992125984252,0.5524193548387096,0.5393700787401575,0.545816733067729,0.5657898815797632,137,117,143,111,508
3,TAR,init_band_emb,LR,1524,508,508,,0.5984251968503937,0.5708661417322834,0.6259842519685039,0.6041666666666666,0.5708661417322834,0.5870445344129555,0.6286037572075145,145,109,159,95,508
3,TAR,init_band_emb,RF,1524,508,508,,0.5649606299212598,0.484251968503937,0.6456692913385826,0.5774647887323944,0.484251968503937,0.5267665952890792,0.5858701717403434,123,131,164,90,508
3,TAR,init_band_emb,AdaBoost,1524,508,508,,0.5787401574803149,0.562992125984252,0.594488188976378,0.5813008130081301,0.562992125984252,0.572,0.573005146010292,143,111,151,103,508
3,TAR,end_band,LR,1524,508,508,,0.5984251968503937,0.5787401574803149,0.6181102362204725,0.6024590163934426,0.5787401574803149,0.5903614457831325,0.6262787525575051,147,107,157,97,508
3,TAR,end_band,RF,1524,508,508,,0.5334645669291339,0.4645669291338583,0.6023622047244095,0.5388127853881278,0.4645669291338583,0.4989429175475687,0.5419430838861677,118,136,153,101,508
3,TAR,end_band,AdaBoost,1524,508,508,,0.5688976377952756,0.5669291338582677,0.5708661417322834,0.5691699604743083,0.5669291338582677,0.5680473372781065,0.5916361832723666,144,110,145,109,508
3,TAR,ib_no_pca,LR,1524,508,508,,0.5590551181102362,0.5354330708661418,0.5826771653543307,0.5619834710743802,0.5354330708661418,0.5483870967741935,0.576725153450307,136,118,148,106,508
3,TAR,ib_no_pca,RF,1524,508,508,,0.5334645669291339,0.4881889763779528,0.5787401574803149,0.5367965367965368,0.4881889763779528,0.511340206185567,0.5859786719573438,124,130,147,107,508
3,TAR,ib_no_pca,AdaBoost,1524,508,508,,0.562992125984252,0.5433070866141733,0.5826771653543307,0.5655737704918032,0.5433070866141733,0.5542168674698795,0.5687116374232749,138,116,148,106,508
3,TAR,vote_ensemble,LR,1524,508,508,,0.5807086614173228,0.5748031496062992,0.5866141732283464,0.5816733067729084,0.5748031496062992,0.5782178217821782,,146,108,149,105,508
3,TAR,vote_ensemble,RF,1524,508,508,,0.5610236220472441,0.4881889763779528,0.6338582677165354,0.5714285714285714,0.4881889763779528,0.5265392781316348,,124,130,161,93,508
3,TAR,vote_ensemble,AdaBoost,1524,508,508,,0.5728346456692913,0.5433070866141733,0.6023622047244095,0.5774058577405857,0.5433070866141733,0.5598377281947262,,138,116,153,101,508
3,TAR,avg_ensemble,LR,1524,508,508,,0.5708661417322834,0.5511811023622047,0.5905511811023622,0.5737704918032787,0.5511811023622047,0.5622489959839357,0.6344782689565379,140,114,150,104,508
3,TAR,avg_ensemble,RF,1524,508,508,,0.5688976377952756,0.547244094488189,0.5905511811023622,0.5720164609053497,0.547244094488189,0.5593561368209256,0.6027962055924112,139,115,150,104,508
3,TAR,avg_ensemble,AdaBoost,1524,508,508,,0.5826771653543307,0.5748031496062992,0.5905511811023622,0.584,0.5748031496062992,0.5793650793650794,0.6079112158224317,146,108,150,104,508
4,TAR,per_layer,LR,1524,508,508,15,0.5748031496062992,0.594488188976378,0.5551181102362205,0.571969696969697,0.594488188976378,0.583011583011583,0.6067177134354269,151,103,141,113,508
4,TAR,per_layer,RF,1524,508,508,3,0.5708661417322834,0.5590551181102362,0.5826771653543307,0.5725806451612904,0.5590551181102362,0.5657370517928287,0.5903961807923617,142,112,148,106,508
4,TAR,per_layer,AdaBoost,1524,508,508,1,0.5649606299212598,0.5590551181102362,0.5708661417322834,0.5657370517928287,0.5590551181102362,0.5623762376237624,0.5657123814247629,142,112,145,109,508
4,TAR,mid_band,LR,1524,508,508,,0.6141732283464567,0.6141732283464567,0.6141732283464567,0.6141732283464567,0.6141732283464567,0.6141732283464567,0.6673228346456692,156,98,156,98,508
4,TAR,mid_band,RF,1524,508,508,,0.5669291338582677,0.5236220472440944,0.610236220472441,0.5732758620689655,0.5236220472440944,0.5473251028806584,0.588241676483353,133,121,155,99,508
4,TAR,mid_band,AdaBoost,1524,508,508,,0.5255905511811023,0.468503937007874,0.5826771653543307,0.5288888888888889,0.468503937007874,0.4968684759916493,0.5476548453096907,119,135,148,106,508
4,TAR,full_layer,LR,1524,508,508,,0.610236220472441,0.5984251968503937,0.6220472440944882,0.6129032258064516,0.5984251968503937,0.6055776892430279,0.6645793291586584,152,102,158,96,508
4,TAR,full_layer,RF,1524,508,508,,0.5767716535433071,0.5236220472440944,0.6299212598425197,0.5859030837004405,0.5236220472440944,0.553014553014553,0.580964411928824,133,121,160,94,508
4,TAR,full_layer,AdaBoost,1524,508,508,,0.562992125984252,0.6062992125984252,0.5196850393700787,0.5579710144927537,0.6062992125984252,0.5811320754716981,0.5658208816417633,154,100,132,122,508
4,TAR,init_band,LR,1524,508,508,,0.5807086614173228,0.5866141732283464,0.5748031496062992,0.5797665369649806,0.5866141732283464,0.5831702544031311,0.6202027404054807,149,105,146,108,508
4,TAR,init_band,RF,1524,508,508,,0.5531496062992126,0.5,0.6062992125984252,0.5594713656387665,0.5,0.5280665280665281,0.5526071052142103,127,127,154,100,508
4,TAR,init_band,AdaBoost,1524,508,508,,0.5334645669291339,0.5826771653543307,0.484251968503937,0.5304659498207885,0.5826771653543307,0.5553470919324578,0.5567301134602268,148,106,123,131,508
4,TAR,init_band_emb,LR,1524,508,508,,0.5807086614173228,0.5866141732283464,0.5748031496062992,0.5797665369649806,0.5866141732283464,0.5831702544031311,0.6202182404364809,149,105,146,108,508
4,TAR,init_band_emb,RF,1524,508,508,,0.5570866141732284,0.5118110236220472,0.6023622047244095,0.5627705627705628,0.5118110236220472,0.5360824742268041,0.5652783805567612,130,124,153,101,508
4,TAR,init_band_emb,AdaBoost,1524,508,508,,0.5177165354330708,0.547244094488189,0.4881889763779528,0.516728624535316,0.547244094488189,0.5315487571701721,0.5421445842891686,139,115,124,130,508
4,TAR,end_band,LR,1524,508,508,,0.594488188976378,0.5590551181102362,0.6299212598425197,0.6016949152542372,0.5590551181102362,0.5795918367346938,0.6426622853245707,142,112,160,94,508
4,TAR,end_band,RF,1524,508,508,,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.5791199082398165,135,119,148,106,508
4,TAR,end_band,AdaBoost,1524,508,508,,0.5551181102362205,0.5078740157480315,0.6023622047244095,0.5608695652173913,0.5078740157480315,0.5330578512396694,0.5553816107632215,129,125,153,101,508
4,TAR,ib_no_pca,LR,1524,508,508,,0.547244094488189,0.5590551181102362,0.5354330708661418,0.5461538461538461,0.5590551181102362,0.5525291828793775,0.5699516399032798,142,112,136,118,508
4,TAR,ib_no_pca,RF,1524,508,508,,0.5846456692913385,0.5787401574803149,0.5905511811023622,0.5856573705179283,0.5787401574803149,0.5821782178217821,0.5960691921383843,147,107,150,104,508
4,TAR,ib_no_pca,AdaBoost,1524,508,508,,0.5413385826771654,0.5078740157480315,0.5748031496062992,0.5443037974683544,0.5078740157480315,0.5254582484725051,0.5583266166532332,129,125,146,108,508
4,TAR,vote_ensemble,LR,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,,145,109,144,110,508
4,TAR,vote_ensemble,RF,1524,508,508,,0.6062992125984252,0.547244094488189,0.6653543307086615,0.6205357142857143,0.547244094488189,0.5815899581589958,,139,115,169,85,508
4,TAR,vote_ensemble,AdaBoost,1524,508,508,,0.5807086614173228,0.5787401574803149,0.5826771653543307,0.5810276679841897,0.5787401574803149,0.5798816568047337,,147,107,148,106,508
4,TAR,avg_ensemble,LR,1524,508,508,,0.5807086614173228,0.5826771653543307,0.5787401574803149,0.5803921568627451,0.5826771653543307,0.581532416502947,0.6174747349494699,148,106,147,107,508
4,TAR,avg_ensemble,RF,1524,508,508,,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6273172546345093,151,103,152,102,508
4,TAR,avg_ensemble,AdaBoost,1524,508,508,,0.5866141732283464,0.5826771653543307,0.5905511811023622,0.5873015873015873,0.5826771653543307,0.5849802371541502,0.6510788021576042,148,106,150,104,508
0,PB&J,per_layer,LR,1524,508,508,24,0.5452755905511811,0.562992125984252,0.5275590551181102,0.5437262357414449,0.562992125984252,0.5531914893617021,0.5506231012462024,143,111,134,120,508
0,PB&J,per_layer,RF,1524,508,508,2,0.5905511811023622,0.547244094488189,0.6338582677165354,0.5991379310344828,0.547244094488189,0.5720164609053497,0.6047027094054188,139,115,161,93,508
0,PB&J,per_layer,AdaBoost,1524,508,508,29,0.5039370078740157,0.4921259842519685,0.515748031496063,0.5040322580645161,0.4921259842519685,0.49800796812749004,0.5232965465930932,125,129,131,123,508
0,PB&J,mid_band,LR,1524,508,508,,0.5492125984251969,0.5433070866141733,0.5551181102362205,0.549800796812749,0.5433070866141733,0.5465346534653466,0.5895591791183583,138,116,141,113,508
0,PB&J,mid_band,RF,1524,508,508,,0.5354330708661418,0.4881889763779528,0.5826771653543307,0.5391304347826087,0.4881889763779528,0.512396694214876,0.5467480934961869,124,130,148,106,508
0,PB&J,mid_band,AdaBoost,1524,508,508,,0.5216535433070866,0.5118110236220472,0.531496062992126,0.5220883534136547,0.5118110236220472,0.5168986083499006,0.5578848657697315,130,124,135,119,508
0,PB&J,full_layer,LR,1524,508,508,,0.6082677165354331,0.562992125984252,0.6535433070866141,0.6190476190476191,0.562992125984252,0.5896907216494846,0.6384772769545539,143,111,166,88,508
0,PB&J,full_layer,RF,1524,508,508,,0.5255905511811023,0.43700787401574803,0.6141732283464567,0.5311004784688995,0.43700787401574803,0.4794816414686825,0.5665416330832662,111,143,156,98,508
0,PB&J,full_layer,AdaBoost,1524,508,508,,0.5610236220472441,0.5,0.6220472440944882,0.5695067264573991,0.5,0.5324947589098532,0.5811039122078244,127,127,158,96,508
0,PB&J,init_band,LR,1524,508,508,,0.5846456692913385,0.547244094488189,0.6220472440944882,0.5914893617021276,0.547244094488189,0.5685071574642127,0.6157387314774629,139,115,158,96,508
0,PB&J,init_band,RF,1524,508,508,,0.5669291338582677,0.5196850393700787,0.6141732283464567,0.5739130434782609,0.5196850393700787,0.5454545454545454,0.6013624527249055,132,122,156,98,508
0,PB&J,init_band,AdaBoost,1524,508,508,,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.5798639097278195,135,119,148,106,508
0,PB&J,init_band_emb,LR,1524,508,508,,0.5846456692913385,0.547244094488189,0.6220472440944882,0.5914893617021276,0.547244094488189,0.5685071574642127,0.615769731539463,139,115,158,96,508
0,PB&J,init_band_emb,RF,1524,508,508,,0.5669291338582677,0.515748031496063,0.6181102362204725,0.5745614035087719,0.515748031496063,0.5435684647302904,0.5895204290408581,131,123,157,97,508
0,PB&J,init_band_emb,AdaBoost,1524,508,508,,0.5393700787401575,0.5236220472440944,0.5551181102362205,0.540650406504065,0.5236220472440944,0.532,0.5521576043152086,133,121,141,113,508
0,PB&J,end_band,LR,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,0.5802281604563209,145,109,144,110,508
0,PB&J,end_band,RF,1524,508,508,,0.5078740157480315,0.4921259842519685,0.5236220472440944,0.508130081300813,0.4921259842519685,0.5,0.5364483228966458,125,129,133,121,508
0,PB&J,end_band,AdaBoost,1524,508,508,,0.5354330708661418,0.5551181102362205,0.515748031496063,0.5340909090909091,0.5551181102362205,0.5444015444015444,0.535758571517143,141,113,131,123,508
0,PB&J,ib_no_pca,LR,1524,508,508,,0.5688976377952756,0.5669291338582677,0.5708661417322834,0.5691699604743083,0.5669291338582677,0.5680473372781065,0.6126542253084506,144,110,145,109,508
0,PB&J,ib_no_pca,RF,1524,508,508,,0.5511811023622047,0.5236220472440944,0.5787401574803149,0.5541666666666667,0.5236220472440944,0.5384615384615384,0.5889081778163556,133,121,147,107,508
0,PB&J,ib_no_pca,AdaBoost,1524,508,508,,0.5610236220472441,0.5590551181102362,0.562992125984252,0.5612648221343873,0.5590551181102362,0.5601577909270217,0.5829096658193316,142,112,143,111,508
0,PB&J,vote_ensemble,LR,1524,508,508,,0.5807086614173228,0.562992125984252,0.5984251968503937,0.5836734693877551,0.562992125984252,0.5731462925851704,,143,111,152,102,508
0,PB&J,vote_ensemble,RF,1524,508,508,,0.5511811023622047,0.5118110236220472,0.5905511811023622,0.5555555555555556,0.5118110236220472,0.5327868852459017,,130,124,150,104,508
0,PB&J,vote_ensemble,AdaBoost,1524,508,508,,0.5669291338582677,0.5393700787401575,0.594488188976378,0.5708333333333333,0.5393700787401575,0.5546558704453441,,137,117,151,103,508
0,PB&J,avg_ensemble,LR,1524,508,508,,0.5866141732283464,0.5708661417322834,0.6023622047244095,0.5894308943089431,0.5708661417322834,0.58,0.6275187550375101,145,109,153,101,508
0,PB&J,avg_ensemble,RF,1524,508,508,,0.5452755905511811,0.531496062992126,0.5590551181102362,0.5465587044534413,0.531496062992126,0.5389221556886228,0.5684248868497738,135,119,142,112,508
0,PB&J,avg_ensemble,AdaBoost,1524,508,508,,0.5551181102362205,0.5866141732283464,0.5236220472440944,0.5518518518518518,0.5866141732283464,0.5687022900763359,0.5764771529543059,149,105,133,121,508
1,PB&J,per_layer,LR,1524,508,508,2,0.562992125984252,0.5590551181102362,0.5669291338582677,0.5634920634920635,0.5590551181102362,0.5612648221343873,0.58250666501333,142,112,144,110,508
1,PB&J,per_layer,RF,1524,508,508,4,0.5708661417322834,0.562992125984252,0.5787401574803149,0.572,0.562992125984252,0.5674603174603174,0.6042377084754169,143,111,147,107,508
1,PB&J,per_layer,AdaBoost,1524,508,508,4,0.6043307086614174,0.6181102362204725,0.5905511811023622,0.6015325670498084,0.6181102362204725,0.6097087378640776,0.6046019592039185,157,97,150,104,508
1,PB&J,mid_band,LR,1524,508,508,,0.5807086614173228,0.5708661417322834,0.5905511811023622,0.5823293172690763,0.5708661417322834,0.5765407554671969,0.6155372310744621,145,109,150,104,508
1,PB&J,mid_band,RF,1524,508,508,,0.5531496062992126,0.5275590551181102,0.5787401574803149,0.5560165975103735,0.5275590551181102,0.5414141414141415,0.5608996217992437,134,120,147,107,508
1,PB&J,mid_band,AdaBoost,1524,508,508,,0.5492125984251969,0.4921259842519685,0.6062992125984252,0.5555555555555556,0.4921259842519685,0.5219206680584552,0.5604888709777419,125,129,154,100,508
1,PB&J,full_layer,LR,1524,508,508,,0.6082677165354331,0.5984251968503937,0.6181102362204725,0.6104417670682731,0.5984251968503937,0.6043737574552683,0.656488312976626,152,102,157,97,508
1,PB&J,full_layer,RF,1524,508,508,,0.5531496062992126,0.5118110236220472,0.594488188976378,0.5579399141630901,0.5118110236220472,0.5338809034907598,0.5702848905697813,130,124,151,103,508
1,PB&J,full_layer,AdaBoost,1524,508,508,,0.5610236220472441,0.5708661417322834,0.5511811023622047,0.5598455598455598,0.5708661417322834,0.5653021442495126,0.5582878665757331,145,109,140,114,508
1,PB&J,init_band,LR,1524,508,508,,0.5728346456692913,0.5708661417322834,0.5748031496062992,0.5731225296442688,0.5708661417322834,0.571992110453649,0.6430807861615724,145,109,146,108,508
1,PB&J,init_band,RF,1524,508,508,,0.5669291338582677,0.5196850393700787,0.6141732283464567,0.5739130434782609,0.5196850393700787,0.5454545454545454,0.6004169508339017,132,122,156,98,508
