method,ck,fold,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
RR,7,3,AdaBoost,3,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.5825686651373303
RR,7,3,AdaBoost,4,0.5413385826771654,0.5590551181102362,0.5236220472440944,0.5399239543726235,0.5590551181102362,0.5493230174081238,0.550506851013702
RR,7,3,AdaBoost,5,0.5413385826771654,0.5433070866141733,0.5393700787401575,0.5411764705882353,0.5433070866141733,0.5422396856581533,0.5604888709777419
RR,7,3,AdaBoost,6,0.5511811023622047,0.4921259842519685,0.610236220472441,0.5580357142857143,0.4921259842519685,0.5230125523012552,0.5812279124558248
RR,7,3,AdaBoost,7,0.5334645669291339,0.5196850393700787,0.547244094488189,0.5344129554655871,0.5196850393700787,0.5269461077844312,0.5600548701097401
RR,7,3,AdaBoost,8,0.5413385826771654,0.5393700787401575,0.5433070866141733,0.541501976284585,0.5393700787401575,0.5404339250493096,0.5676653853307707
RR,7,3,AdaBoost,9,0.5511811023622047,0.547244094488189,0.5551181102362205,0.5515873015873016,0.547244094488189,0.549407114624506,0.5551336102672206
RR,7,3,AdaBoost,10,0.5059055118110236,0.562992125984252,0.44881889763779526,0.5053003533568905,0.562992125984252,0.5325884543761639,0.5302018104036208
RR,7,3,AdaBoost,11,0.547244094488189,0.5866141732283464,0.5078740157480315,0.5437956204379562,0.5866141732283464,0.5643939393939394,0.5508168516337033
RR,7,3,AdaBoost,12,0.5078740157480315,0.515748031496063,0.5,0.5077519379844961,0.515748031496063,0.51171875,0.5073082646165292
RR,7,3,AdaBoost,13,0.5,0.5039370078740157,0.49606299212598426,0.5,0.5039370078740157,0.5019607843137255,0.5290703081406163
RR,7,3,AdaBoost,14,0.5118110236220472,0.547244094488189,0.4763779527559055,0.5110294117647058,0.547244094488189,0.5285171102661597,0.5223665447330894
RR,7,3,AdaBoost,15,0.5216535433070866,0.5236220472440944,0.5196850393700787,0.5215686274509804,0.5236220472440944,0.5225933202357563,0.5363553227106455
RR,7,3,AdaBoost,16,0.5393700787401575,0.5433070866141733,0.5354330708661418,0.5390625,0.5433070866141733,0.5411764705882353,0.5526536053072106
RR,7,3,AdaBoost,17,0.5570866141732284,0.5669291338582677,0.547244094488189,0.555984555984556,0.5669291338582677,0.5614035087719298,0.5564898629797259
RR,7,3,AdaBoost,18,0.5255905511811023,0.5551181102362205,0.49606299212598426,0.5241635687732342,0.5551181102362205,0.5391969407265774,0.567239134478269
RR,7,3,AdaBoost,19,0.5807086614173228,0.547244094488189,0.6141732283464567,0.5864978902953587,0.547244094488189,0.5661914460285132,0.5664098828197657
RR,7,3,AdaBoost,20,0.5275590551181102,0.5826771653543307,0.47244094488188976,0.524822695035461,0.5826771653543307,0.5522388059701493,0.5356733213466427
RR,7,3,AdaBoost,21,0.5216535433070866,0.5118110236220472,0.531496062992126,0.5220883534136547,0.5118110236220472,0.5168986083499006,0.5483445966891933
RR,7,3,AdaBoost,22,0.5236220472440944,0.4881889763779528,0.5590551181102362,0.5254237288135594,0.4881889763779528,0.5061224489795918,0.5255983011966023
RR,7,3,AdaBoost,23,0.4862204724409449,0.5078740157480315,0.4645669291338583,0.4867924528301887,0.5078740157480315,0.49710982658959535,0.4819347138694277
RR,7,3,AdaBoost,24,0.4940944881889764,0.4881889763779528,0.5,0.4940239043824701,0.4881889763779528,0.4910891089108911,0.5101680203360406
RR,7,3,AdaBoost,25,0.5334645669291339,0.4881889763779528,0.5787401574803149,0.5367965367965368,0.4881889763779528,0.511340206185567,0.5364018228036456
RR,7,3,AdaBoost,26,0.5098425196850394,0.5236220472440944,0.49606299212598426,0.5095785440613027,0.5236220472440944,0.516504854368932,0.515771281542563
RR,7,3,AdaBoost,27,0.5236220472440944,0.5236220472440944,0.5236220472440944,0.5236220472440944,0.5236220472440944,0.5236220472440944,0.5190960381920764
RR,7,3,AdaBoost,28,0.5354330708661418,0.5551181102362205,0.515748031496063,0.5340909090909091,0.5551181102362205,0.5444015444015444,0.544252588505177
RR,7,3,AdaBoost,29,0.5118110236220472,0.5196850393700787,0.5039370078740157,0.5116279069767442,0.5196850393700787,0.515625,0.48523622047244097
RR,7,3,AdaBoost,30,0.5295275590551181,0.4763779527559055,0.5826771653543307,0.5330396475770925,0.4763779527559055,0.5031185031185031,0.5345960691921383
RR,7,3,AdaBoost,31,0.515748031496063,0.515748031496063,0.515748031496063,0.515748031496063,0.515748031496063,0.515748031496063,0.517755285510571
RR,7,3,AdaBoost,32,0.5393700787401575,0.547244094488189,0.531496062992126,0.5387596899224806,0.547244094488189,0.54296875,0.5588226176452353
RR,7,4,LR,1,0.5216535433070866,0.4763779527559055,0.5669291338582677,0.5238095238095238,0.4763779527559055,0.49896907216494846,0.5509176018352038
RR,7,4,LR,2,0.5570866141732284,0.5236220472440944,0.5905511811023622,0.5611814345991561,0.5236220472440944,0.5417515274949084,0.5697036394072789
RR,7,4,LR,3,0.5570866141732284,0.562992125984252,0.5511811023622047,0.556420233463035,0.562992125984252,0.5596868884540117,0.5808636617273235
RR,7,4,LR,4,0.531496062992126,0.531496062992126,0.531496062992126,0.531496062992126,0.531496062992126,0.531496062992126,0.5590861181722364
RR,7,4,LR,5,0.5511811023622047,0.5551181102362205,0.547244094488189,0.55078125,0.5551181102362205,0.5529411764705883,0.573253146506293
RR,7,4,LR,6,0.5748031496062992,0.6023622047244095,0.547244094488189,0.5708955223880597,0.6023622047244095,0.5862068965517241,0.5858391716783433
RR,7,4,LR,7,0.5551181102362205,0.5787401574803149,0.531496062992126,0.5526315789473685,0.5787401574803149,0.5653846153846154,0.5904581809163618
RR,7,4,LR,8,0.5649606299212598,0.562992125984252,0.5669291338582677,0.5652173913043478,0.562992125984252,0.5641025641025641,0.5940696881393762
RR,7,4,LR,9,0.5787401574803149,0.5748031496062992,0.5826771653543307,0.5793650793650794,0.5748031496062992,0.5770750988142292,0.5990606981213962
RR,7,4,LR,10,0.5728346456692913,0.5551181102362205,0.5905511811023622,0.5755102040816327,0.5551181102362205,0.5651302605210421,0.6149792299584599
RR,7,4,LR,11,0.5984251968503937,0.5748031496062992,0.6220472440944882,0.6033057851239669,0.5748031496062992,0.5887096774193549,0.6173197346394693
RR,7,4,LR,12,0.5846456692913385,0.5984251968503937,0.5708661417322834,0.5823754789272031,0.5984251968503937,0.5902912621359223,0.6210242420484842
RR,7,4,LR,13,0.6023622047244095,0.6141732283464567,0.5905511811023622,0.6,0.6141732283464567,0.6070038910505836,0.6314092628185255
RR,7,4,LR,14,0.5767716535433071,0.5984251968503937,0.5551181102362205,0.5735849056603773,0.5984251968503937,0.5857418111753372,0.6333157666315333
RR,7,4,LR,15,0.59251968503937,0.594488188976378,0.5905511811023622,0.592156862745098,0.594488188976378,0.593320235756385,0.628510757021514
RR,7,4,LR,16,0.5866141732283464,0.6062992125984252,0.5669291338582677,0.5833333333333334,0.6062992125984252,0.5945945945945946,0.6187147374294749
RR,7,4,LR,17,0.5807086614173228,0.5866141732283464,0.5748031496062992,0.5797665369649806,0.5866141732283464,0.5831702544031311,0.6158782317564635
RR,7,4,LR,18,0.5846456692913385,0.594488188976378,0.5748031496062992,0.583011583011583,0.594488188976378,0.5886939571150097,0.6154442308884618
RR,7,4,LR,19,0.5826771653543307,0.594488188976378,0.5708661417322834,0.5807692307692308,0.594488188976378,0.5875486381322957,0.6110112220224441
RR,7,4,LR,20,0.5531496062992126,0.5393700787401575,0.5669291338582677,0.5546558704453441,0.5393700787401575,0.5469061876247505,0.6131657263314527
RR,7,4,LR,21,0.5590551181102362,0.5551181102362205,0.562992125984252,0.5595238095238095,0.5551181102362205,0.5573122529644269,0.6084537169074338
RR,7,4,LR,22,0.5728346456692913,0.5708661417322834,0.5748031496062992,0.5731225296442688,0.5708661417322834,0.571992110453649,0.606748713497427
RR,7,4,LR,23,0.5846456692913385,0.5669291338582677,0.6023622047244095,0.5877551020408164,0.5669291338582677,0.5771543086172345,0.6209312418624837
RR,7,4,LR,24,0.5728346456692913,0.5590551181102362,0.5866141732283464,0.5748987854251012,0.5590551181102362,0.5668662674650699,0.6138632277264554
RR,7,4,LR,25,0.5767716535433071,0.562992125984252,0.5905511811023622,0.5789473684210527,0.562992125984252,0.5708582834331337,0.6128402256804514
RR,7,4,LR,26,0.5826771653543307,0.547244094488189,0.6181102362204725,0.5889830508474576,0.547244094488189,0.5673469387755102,0.6062837125674252
RR,7,4,LR,27,0.5885826771653543,0.610236220472441,0.5669291338582677,0.5849056603773585,0.610236220472441,0.5973025048169557,0.6043772087544175
RR,7,4,LR,28,0.5885826771653543,0.6023622047244095,0.5748031496062992,0.5862068965517241,0.6023622047244095,0.5941747572815534,0.6064077128154257
RR,7,4,LR,29,0.5649606299212598,0.5787401574803149,0.5511811023622047,0.5632183908045977,0.5787401574803149,0.570873786407767,0.6021607043214087
RR,7,4,LR,30,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.5708661417322834,0.6085777171554343
RR,7,4,LR,31,0.562992125984252,0.5551181102362205,0.5708661417322834,0.564,0.5551181102362205,0.5595238095238095,0.5918996837993675
RR,7,4,LR,32,0.5826771653543307,0.6220472440944882,0.5433070866141733,0.5766423357664233,0.6220472440944882,0.5984848484848485,0.599773699547399
RR,7,4,RF,1,0.5531496062992126,0.5787401574803149,0.5275590551181102,0.550561797752809,0.5787401574803149,0.564299424184261,0.594247938495877
RR,7,4,RF,2,0.5531496062992126,0.5393700787401575,0.5669291338582677,0.5546558704453441,0.5393700787401575,0.5469061876247505,0.5890864281728563
RR,7,4,RF,3,0.5374015748031497,0.5078740157480315,0.5669291338582677,0.5397489539748954,0.5078740157480315,0.5233265720081136,0.5684326368652737
RR,7,4,RF,4,0.5374015748031497,0.5078740157480315,0.5669291338582677,0.5397489539748954,0.5078740157480315,0.5233265720081136,0.5596751193502387
RR,7,4,RF,5,0.5885826771653543,0.5511811023622047,0.6259842519685039,0.5957446808510638,0.5511811023622047,0.5725971370143149,0.6118869737739476
RR,7,4,RF,6,0.5807086614173228,0.5551181102362205,0.6062992125984252,0.5850622406639004,0.5551181102362205,0.5696969696969697,0.5955344410688821
RR,7,4,RF,7,0.5787401574803149,0.5551181102362205,0.6023622047244095,0.5826446280991735,0.5551181102362205,0.5685483870967742,0.606244962489925
RR,7,4,RF,8,0.5531496062992126,0.5787401574803149,0.5275590551181102,0.550561797752809,0.5787401574803149,0.564299424184261,0.5871876743753488
RR,7,4,RF,9,0.5570866141732284,0.5354330708661418,0.5787401574803149,0.5596707818930041,0.5354330708661418,0.5472837022132797,0.5904504309008618
RR,7,4,RF,10,0.5236220472440944,0.468503937007874,0.5787401574803149,0.5265486725663717,0.468503937007874,0.49583333333333335,0.548980097960196
RR,7,4,RF,11,0.5236220472440944,0.47244094488188976,0.5748031496062992,0.5263157894736842,0.47244094488188976,0.4979253112033195,0.5668981337962675
RR,7,4,RF,12,0.5433070866141733,0.5,0.5866141732283464,0.5474137931034483,0.5,0.522633744855967,0.5662703825407651
RR,7,4,RF,13,0.5551181102362205,0.547244094488189,0.562992125984252,0.556,0.547244094488189,0.5515873015873016,0.5705638911277823
RR,7,4,RF,14,0.5393700787401575,0.5078740157480315,0.5708661417322834,0.542016806722689,0.5078740157480315,0.524390243902439,0.5820726641453283
RR,7,4,RF,15,0.5393700787401575,0.5118110236220472,0.5669291338582677,0.5416666666666666,0.5118110236220472,0.5263157894736842,0.5698353896707794
RR,7,4,RF,16,0.5354330708661418,0.49606299212598426,0.5748031496062992,0.5384615384615384,0.49606299212598426,0.5163934426229508,0.5631548763097527
RR,7,4,RF,17,0.5826771653543307,0.562992125984252,0.6023622047244095,0.5860655737704918,0.562992125984252,0.5742971887550201,0.6048344596689195
RR,7,4,RF,18,0.547244094488189,0.5196850393700787,0.5748031496062992,0.55,0.5196850393700787,0.5344129554655871,0.5668051336102672
RR,7,4,RF,19,0.5531496062992126,0.531496062992126,0.5748031496062992,0.5555555555555556,0.531496062992126,0.5432595573440644,0.5783449066898134
RR,7,4,RF,20,0.5590551181102362,0.5669291338582677,0.5511811023622047,0.5581395348837209,0.5669291338582677,0.5625,0.5768336536673074
RR,7,4,RF,21,0.5570866141732284,0.5511811023622047,0.562992125984252,0.5577689243027888,0.5511811023622047,0.5544554455445545,0.5645266290532581
RR,7,4,RF,22,0.5433070866141733,0.5275590551181102,0.5590551181102362,0.5447154471544715,0.5275590551181102,0.536,0.5710908921817843
RR,7,4,RF,23,0.5669291338582677,0.5078740157480315,0.6259842519685039,0.5758928571428571,0.5078740157480315,0.5397489539748954,0.5883966767933536
RR,7,4,RF,24,0.5649606299212598,0.5078740157480315,0.6220472440944882,0.5733333333333334,0.5078740157480315,0.5386221294363257,0.5782674065348131
RR,7,4,RF,25,0.5413385826771654,0.484251968503937,0.5984251968503937,0.5466666666666666,0.484251968503937,0.5135699373695198,0.5615351230702461
RR,7,4,RF,26,0.5570866141732284,0.5078740157480315,0.6062992125984252,0.5633187772925764,0.5078740157480315,0.5341614906832298,0.5701686403372807
RR,7,4,RF,27,0.562992125984252,0.5590551181102362,0.5669291338582677,0.5634920634920635,0.5590551181102362,0.5612648221343873,0.5633408766817534
RR,7,4,RF,28,0.5551181102362205,0.5433070866141733,0.5669291338582677,0.5564516129032258,0.5433070866141733,0.549800796812749,0.5710908921817843
RR,7,4,RF,29,0.5452755905511811,0.5354330708661418,0.5551181102362205,0.5461847389558233,0.5354330708661418,0.5407554671968191,0.5688201376402753
RR,7,4,RF,30,0.5334645669291339,0.5118110236220472,0.5551181102362205,0.5349794238683128,0.5118110236220472,0.5231388329979879,0.5598533697067395
RR,7,4,RF,31,0.5531496062992126,0.5236220472440944,0.5826771653543307,0.5564853556485355,0.5236220472440944,0.539553752535497,0.5733073966147931
RR,7,4,RF,32,0.5511811023622047,0.5236220472440944,0.5787401574803149,0.5541666666666667,0.5236220472440944,0.5384615384615384,0.5604346208692417
RR,7,4,AdaBoost,1,0.5275590551181102,0.5354330708661418,0.5196850393700787,0.5271317829457365,0.5354330708661418,0.53125,0.556505363010726
RR,7,4,AdaBoost,2,0.531496062992126,0.5511811023622047,0.5118110236220472,0.5303030303030303,0.5511811023622047,0.5405405405405406,0.5463373426746854
RR,7,4,AdaBoost,3,0.5393700787401575,0.49606299212598426,0.5826771653543307,0.5431034482758621,0.49606299212598426,0.5185185185185185,0.5433923367846736
RR,7,4,AdaBoost,4,0.5059055118110236,0.5196850393700787,0.4921259842519685,0.5057471264367817,0.5196850393700787,0.512621359223301,0.513004526009052
RR,7,4,AdaBoost,5,0.5669291338582677,0.5866141732283464,0.547244094488189,0.5643939393939394,0.5866141732283464,0.5752895752895753,0.5788719077438156
RR,7,4,AdaBoost,6,0.5019685039370079,0.5,0.5039370078740157,0.5019762845849802,0.5,0.5009861932938856,0.5346658193316386
RR,7,4,AdaBoost,7,0.5255905511811023,0.5511811023622047,0.5,0.5243445692883895,0.5511811023622047,0.5374280230326296,0.5505998511997023
RR,7,4,AdaBoost,8,0.515748031496063,0.5708661417322834,0.46062992125984253,0.5141843971631206,0.5708661417322834,0.5410447761194029,0.5419043338086675
RR,7,4,AdaBoost,9,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5677661355322712
RR,7,4,AdaBoost,10,0.5492125984251969,0.515748031496063,0.5826771653543307,0.5527426160337553,0.515748031496063,0.5336048879837068,0.5834211668423337
RR,7,4,AdaBoost,11,0.5393700787401575,0.5078740157480315,0.5708661417322834,0.542016806722689,0.5078740157480315,0.524390243902439,0.556970363940728
RR,7,4,AdaBoost,12,0.5492125984251969,0.547244094488189,0.5511811023622047,0.549407114624506,0.547244094488189,0.5483234714003945,0.5551646103292207
RR,7,4,AdaBoost,13,0.5433070866141733,0.5748031496062992,0.5118110236220472,0.5407407407407407,0.5748031496062992,0.5572519083969466,0.5645576291152582
RR,7,4,AdaBoost,14,0.5610236220472441,0.5433070866141733,0.5787401574803149,0.563265306122449,0.5433070866141733,0.5531062124248497,0.5632633765267531
RR,7,4,AdaBoost,15,0.5295275590551181,0.5039370078740157,0.5551181102362205,0.5311203319502075,0.5039370078740157,0.5171717171717172,0.5390755781511563
RR,7,4,AdaBoost,16,0.5295275590551181,0.5275590551181102,0.531496062992126,0.5296442687747036,0.5275590551181102,0.5285996055226825,0.5558621117242234
RR,7,4,AdaBoost,17,0.5137795275590551,0.47244094488188976,0.5551181102362205,0.5150214592274678,0.47244094488188976,0.4928131416837782,0.5166237832475664
RR,7,4,AdaBoost,18,0.547244094488189,0.5669291338582677,0.5275590551181102,0.5454545454545454,0.5669291338582677,0.555984555984556,0.5657898815797631
RR,7,4,AdaBoost,19,0.5078740157480315,0.5039370078740157,0.5118110236220472,0.5079365079365079,0.5039370078740157,0.5059288537549407,0.5342008184016368
RR,7,4,AdaBoost,20,0.5393700787401575,0.4881889763779528,0.5905511811023622,0.543859649122807,0.4881889763779528,0.5145228215767634,0.5526923553847107
RR,7,4,AdaBoost,21,0.5452755905511811,0.5826771653543307,0.5078740157480315,0.5421245421245421,0.5826771653543307,0.5616698292220114,0.5425320850641702
RR,7,4,AdaBoost,22,0.5118110236220472,0.4645669291338583,0.5590551181102362,0.5130434782608696,0.4645669291338583,0.48760330578512395,0.5049057598115196
RR,7,4,AdaBoost,23,0.5511811023622047,0.5433070866141733,0.5590551181102362,0.552,0.5433070866141733,0.5476190476190477,0.5616513733027466
RR,7,4,AdaBoost,24,0.5334645669291339,0.5551181102362205,0.5118110236220472,0.5320754716981132,0.5551181102362205,0.5433526011560693,0.5456010912021824
RR,7,4,AdaBoost,25,0.49606299212598426,0.4763779527559055,0.515748031496063,0.4959016393442623,0.4763779527559055,0.4859437751004016,0.523978547957096
RR,7,4,AdaBoost,26,0.5492125984251969,0.5354330708661418,0.562992125984252,0.5506072874493927,0.5354330708661418,0.5429141716566867,0.5742218984437969
RR,7,4,AdaBoost,27,0.562992125984252,0.5866141732283464,0.5393700787401575,0.5601503759398496,0.5866141732283464,0.573076923076923,0.5560326120652241
RR,7,4,AdaBoost,28,0.5531496062992126,0.5708661417322834,0.5354330708661418,0.5513307984790875,0.5708661417322834,0.5609284332688588,0.5616746233492468
