method,ck,fold,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
GradDiff,1,4,end_band,AdaBoost,1524,508,508,,0.6259842519685039,0.594488188976378,0.65748031496063,0.634453781512605,0.594488188976378,0.6138211382113821,0.6663928327856655,151,103,167,87,508
GradDiff,1,4,ib_no_pca,LR,1524,508,508,,0.5393700787401575,0.515748031496063,0.562992125984252,0.5413223140495868,0.515748031496063,0.5282258064516129,0.5863816727633455,131,123,143,111,508
GradDiff,1,4,ib_no_pca,RF,1524,508,508,,0.59251968503937,0.5708661417322834,0.6141732283464567,0.5967078189300411,0.5708661417322834,0.5835010060362174,0.6258680017360034,145,109,156,98,508
GradDiff,1,4,ib_no_pca,AdaBoost,1524,508,508,,0.5590551181102362,0.5866141732283464,0.531496062992126,0.5559701492537313,0.5866141732283464,0.5708812260536399,0.5731756463512927,149,105,135,119,508
GradDiff,1,4,vote_ensemble,LR,1524,508,508,,0.639763779527559,0.6062992125984252,0.6732283464566929,0.6497890295358649,0.6062992125984252,0.6272912423625254,,154,100,171,83,508
GradDiff,1,4,vote_ensemble,RF,1524,508,508,,0.655511811023622,0.6220472440944882,0.6889763779527559,0.6666666666666666,0.6220472440944882,0.6435845213849287,,158,96,175,79,508
GradDiff,1,4,vote_ensemble,AdaBoost,1524,508,508,,0.639763779527559,0.6653543307086615,0.6141732283464567,0.6329588014981273,0.6653543307086615,0.6487523992322457,,169,85,156,98,508
GradDiff,1,4,avg_ensemble,LR,1524,508,508,,0.6535433070866141,0.6377952755905512,0.6692913385826772,0.6585365853658537,0.6377952755905512,0.648,0.7164269328538657,162,92,170,84,508
GradDiff,1,4,avg_ensemble,RF,1524,508,508,,0.6515748031496063,0.6496062992125984,0.6535433070866141,0.6521739130434783,0.6496062992125984,0.650887573964497,0.702236654473309,165,89,166,88,508
GradDiff,1,4,avg_ensemble,AdaBoost,1524,508,508,,0.6437007874015748,0.6377952755905512,0.6496062992125984,0.6454183266932271,0.6377952755905512,0.6415841584158416,0.7075299150598302,162,92,165,89,508
GradDiff,2,0,per_layer,LR,1524,508,508,15,0.6299212598425197,0.6299212598425197,0.6299212598425197,0.6299212598425197,0.6299212598425197,0.6299212598425197,0.6573253146506293,160,94,160,94,508
GradDiff,2,0,per_layer,RF,1524,508,508,20,0.5905511811023622,0.5826771653543307,0.5984251968503937,0.592,0.5826771653543307,0.5873015873015873,0.6485987971975944,148,106,152,102,508
GradDiff,2,0,per_layer,AdaBoost,1524,508,508,11,0.5216535433070866,0.5393700787401575,0.5039370078740157,0.5209125475285171,0.5393700787401575,0.5299806576402321,0.5800266600533202,137,117,128,126,508
GradDiff,2,0,mid_band,LR,1524,508,508,,0.6417322834645669,0.6535433070866141,0.6299212598425197,0.6384615384615384,0.6535433070866141,0.6459143968871596,0.6941688883377768,166,88,160,94,508
GradDiff,2,0,mid_band,RF,1524,508,508,,0.5787401574803149,0.5511811023622047,0.6062992125984252,0.5833333333333334,0.5511811023622047,0.5668016194331984,0.6246434992869986,140,114,154,100,508
GradDiff,2,0,mid_band,AdaBoost,1524,508,508,,0.5649606299212598,0.594488188976378,0.5354330708661418,0.5613382899628253,0.594488188976378,0.5774378585086042,0.5927056854113708,151,103,136,118,508
GradDiff,2,0,full_layer,LR,1524,508,508,,0.6279527559055118,0.6417322834645669,0.6141732283464567,0.6245210727969349,0.6417322834645669,0.6330097087378641,0.6898133796267593,163,91,156,98,508
GradDiff,2,0,full_layer,RF,1524,508,508,,0.5964566929133859,0.547244094488189,0.6456692913385826,0.6069868995633187,0.547244094488189,0.5755693581780539,0.6225587451174902,139,115,164,90,508
GradDiff,2,0,full_layer,AdaBoost,1524,508,508,,0.5688976377952756,0.5511811023622047,0.5866141732283464,0.5714285714285714,0.5511811023622047,0.561122244488978,0.6112127224254449,140,114,149,105,508
GradDiff,2,0,init_band,LR,1524,508,508,,0.6161417322834646,0.5866141732283464,0.6456692913385826,0.6234309623430963,0.5866141732283464,0.6044624746450304,0.6409417818835637,149,105,164,90,508
GradDiff,2,0,init_band,RF,1524,508,508,,0.5334645669291339,0.5118110236220472,0.5551181102362205,0.5349794238683128,0.5118110236220472,0.5231388329979879,0.5595666191332384,130,124,141,113,508
GradDiff,2,0,init_band,AdaBoost,1524,508,508,,0.5610236220472441,0.5275590551181102,0.594488188976378,0.5654008438818565,0.5275590551181102,0.5458248472505092,0.581778163556327,134,120,151,103,508
GradDiff,2,0,init_band_emb,LR,1524,508,508,,0.6161417322834646,0.5866141732283464,0.6456692913385826,0.6234309623430963,0.5866141732283464,0.6044624746450304,0.6409417818835637,149,105,164,90,508
GradDiff,2,0,init_band_emb,RF,1524,508,508,,0.5570866141732284,0.5551181102362205,0.5590551181102362,0.5573122529644269,0.5551181102362205,0.5562130177514792,0.559256618513237,141,113,142,112,508
GradDiff,2,0,init_band_emb,AdaBoost,1524,508,508,,0.5452755905511811,0.5196850393700787,0.5708661417322834,0.5477178423236515,0.5196850393700787,0.5333333333333333,0.5721836443672887,132,122,145,109,508
GradDiff,2,0,end_band,LR,1524,508,508,,0.6082677165354331,0.6338582677165354,0.5826771653543307,0.602996254681648,0.6338582677165354,0.6180422264875239,0.6650908301816603,161,93,148,106,508
GradDiff,2,0,end_band,RF,1524,508,508,,0.5669291338582677,0.5590551181102362,0.5748031496062992,0.568,0.5590551181102362,0.5634920634920635,0.5792129084258169,142,112,146,108,508
GradDiff,2,0,end_band,AdaBoost,1524,508,508,,0.5748031496062992,0.6023622047244095,0.547244094488189,0.5708955223880597,0.6023622047244095,0.5862068965517241,0.5992311984623969,153,101,139,115,508
GradDiff,2,0,ib_no_pca,LR,1524,508,508,,0.5787401574803149,0.5866141732283464,0.5708661417322834,0.5775193798449613,0.5866141732283464,0.58203125,0.6200012400024799,149,105,145,109,508
GradDiff,2,0,ib_no_pca,RF,1524,508,508,,0.59251968503937,0.5787401574803149,0.6062992125984252,0.5951417004048583,0.5787401574803149,0.5868263473053892,0.6013159526319053,147,107,154,100,508
GradDiff,2,0,ib_no_pca,AdaBoost,1524,508,508,,0.5531496062992126,0.5236220472440944,0.5826771653543307,0.5564853556485355,0.5236220472440944,0.539553752535497,0.5532581065162131,133,121,148,106,508
GradDiff,2,0,vote_ensemble,LR,1524,508,508,,0.655511811023622,0.6771653543307087,0.6338582677165354,0.6490566037735849,0.6771653543307087,0.6628131021194605,,172,82,161,93,508
GradDiff,2,0,vote_ensemble,RF,1524,508,508,,0.594488188976378,0.5748031496062992,0.6141732283464567,0.5983606557377049,0.5748031496062992,0.5863453815261044,,146,108,156,98,508
GradDiff,2,0,vote_ensemble,AdaBoost,1524,508,508,,0.6161417322834646,0.6141732283464567,0.6181102362204725,0.616600790513834,0.6141732283464567,0.6153846153846154,,156,98,157,97,508
GradDiff,2,0,avg_ensemble,LR,1524,508,508,,0.6456692913385826,0.6732283464566929,0.6181102362204725,0.6380597014925373,0.6732283464566929,0.6551724137931034,0.6926188852377704,171,83,157,97,508
GradDiff,2,0,avg_ensemble,RF,1524,508,508,,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6647033294066589,151,103,152,102,508
GradDiff,2,0,avg_ensemble,AdaBoost,1524,508,508,,0.6496062992125984,0.6614173228346457,0.6377952755905512,0.6461538461538462,0.6614173228346457,0.6536964980544747,0.677986855973712,168,86,162,92,508
GradDiff,2,1,per_layer,LR,1524,508,508,14,0.5984251968503937,0.5984251968503937,0.5984251968503937,0.5984251968503937,0.5984251968503937,0.5984251968503937,0.6592628185256371,152,102,152,102,508
GradDiff,2,1,per_layer,RF,1524,508,508,31,0.59251968503937,0.5551181102362205,0.6299212598425197,0.6,0.5551181102362205,0.5766871165644172,0.6061829623659247,141,113,160,94,508
GradDiff,2,1,per_layer,AdaBoost,1524,508,508,30,0.5885826771653543,0.5708661417322834,0.6062992125984252,0.5918367346938775,0.5708661417322834,0.5811623246492986,0.6224657449314899,145,109,154,100,508
GradDiff,2,1,mid_band,LR,1524,508,508,,0.6594488188976378,0.7007874015748031,0.6181102362204725,0.6472727272727272,0.7007874015748031,0.6729678638941399,0.7000124000248,178,76,157,97,508
GradDiff,2,1,mid_band,RF,1524,508,508,,0.6122047244094488,0.5826771653543307,0.6417322834645669,0.6192468619246861,0.5826771653543307,0.6004056795131846,0.648753797507595,148,106,163,91,508
GradDiff,2,1,mid_band,AdaBoost,1524,508,508,,0.6299212598425197,0.6456692913385826,0.6141732283464567,0.6259541984732825,0.6456692913385826,0.6356589147286822,0.6428250356500712,164,90,156,98,508
GradDiff,2,1,full_layer,LR,1524,508,508,,0.6456692913385826,0.6653543307086615,0.6259842519685039,0.6401515151515151,0.6653543307086615,0.6525096525096525,0.7024149048298096,169,85,159,95,508
GradDiff,2,1,full_layer,RF,1524,508,508,,0.5748031496062992,0.5236220472440944,0.6259842519685039,0.5833333333333334,0.5236220472440944,0.5518672199170125,0.6196447392894786,133,121,159,95,508
GradDiff,2,1,full_layer,AdaBoost,1524,508,508,,0.5964566929133859,0.5748031496062992,0.6181102362204725,0.6008230452674898,0.5748031496062992,0.5875251509054326,0.6228842457684916,146,108,157,97,508
GradDiff,2,1,init_band,LR,1524,508,508,,0.6003937007874016,0.610236220472441,0.5905511811023622,0.5984555984555985,0.610236220472441,0.6042884990253411,0.6399652799305598,155,99,150,104,508
GradDiff,2,1,init_band,RF,1524,508,508,,0.5452755905511811,0.5196850393700787,0.5708661417322834,0.5477178423236515,0.5196850393700787,0.5333333333333333,0.6074849649699299,132,122,145,109,508
GradDiff,2,1,init_band,AdaBoost,1524,508,508,,0.5610236220472441,0.5866141732283464,0.5354330708661418,0.5580524344569289,0.5866141732283464,0.5719769673704415,0.5900939301878603,149,105,136,118,508
GradDiff,2,1,init_band_emb,LR,1524,508,508,,0.6003937007874016,0.610236220472441,0.5905511811023622,0.5984555984555985,0.610236220472441,0.6042884990253411,0.6399652799305598,155,99,150,104,508
GradDiff,2,1,init_band_emb,RF,1524,508,508,,0.5649606299212598,0.5551181102362205,0.5748031496062992,0.5662650602409639,0.5551181102362205,0.5606361829025845,0.6101432202864405,141,113,146,108,508
GradDiff,2,1,init_band_emb,AdaBoost,1524,508,508,,0.531496062992126,0.5275590551181102,0.5354330708661418,0.5317460317460317,0.5275590551181102,0.5296442687747036,0.5461358422716845,134,120,136,118,508
GradDiff,2,1,end_band,LR,1524,508,508,,0.6259842519685039,0.6732283464566929,0.5787401574803149,0.6151079136690647,0.6732283464566929,0.6428571428571429,0.6822338644677288,171,83,147,107,508
GradDiff,2,1,end_band,RF,1524,508,508,,0.5728346456692913,0.5393700787401575,0.6062992125984252,0.5780590717299579,0.5393700787401575,0.5580448065173116,0.5877844255688511,137,117,154,100,508
GradDiff,2,1,end_band,AdaBoost,1524,508,508,,0.59251968503937,0.5826771653543307,0.6023622047244095,0.5943775100401606,0.5826771653543307,0.588469184890656,0.6310837621675243,148,106,153,101,508
GradDiff,2,1,ib_no_pca,LR,1524,508,508,,0.5964566929133859,0.5905511811023622,0.6023622047244095,0.5976095617529881,0.5905511811023622,0.594059405940594,0.6067177134354268,150,104,153,101,508
GradDiff,2,1,ib_no_pca,RF,1524,508,508,,0.5885826771653543,0.5826771653543307,0.594488188976378,0.5896414342629482,0.5826771653543307,0.5861386138613861,0.6166609833219667,148,106,151,103,508
GradDiff,2,1,ib_no_pca,AdaBoost,1524,508,508,,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.5856144212288424,143,111,143,111,508
GradDiff,2,1,vote_ensemble,LR,1524,508,508,,0.6377952755905512,0.6614173228346457,0.6141732283464567,0.631578947368421,0.6614173228346457,0.6461538461538462,,168,86,156,98,508
GradDiff,2,1,vote_ensemble,RF,1524,508,508,,0.6358267716535433,0.5905511811023622,0.6811023622047244,0.6493506493506493,0.5905511811023622,0.6185567010309279,,150,104,173,81,508
GradDiff,2,1,vote_ensemble,AdaBoost,1524,508,508,,0.6594488188976378,0.6771653543307087,0.6417322834645669,0.6539923954372624,0.6771653543307087,0.6653771760154739,,172,82,163,91,508
GradDiff,2,1,avg_ensemble,LR,1524,508,508,,0.6377952755905512,0.65748031496063,0.6181102362204725,0.6325757575757576,0.65748031496063,0.6447876447876448,0.6776148552297104,167,87,157,97,508
GradDiff,2,1,avg_ensemble,RF,1524,508,508,,0.6200787401574803,0.6141732283464567,0.6259842519685039,0.6215139442231076,0.6141732283464567,0.6178217821782178,0.6634555769111539,156,98,159,95,508
GradDiff,2,1,avg_ensemble,AdaBoost,1524,508,508,,0.6496062992125984,0.6771653543307087,0.6220472440944882,0.6417910447761194,0.6771653543307087,0.6590038314176245,0.6988188976377953,172,82,158,96,508
GradDiff,2,2,per_layer,LR,1524,508,508,15,0.6082677165354331,0.6653543307086615,0.5511811023622047,0.5971731448763251,0.6653543307086615,0.6294227188081937,0.6540238080476162,169,85,140,114,508
GradDiff,2,2,per_layer,RF,1524,508,508,13,0.5649606299212598,0.547244094488189,0.5826771653543307,0.5673469387755102,0.547244094488189,0.5571142284569138,0.6061752123504247,139,115,148,106,508
GradDiff,2,2,per_layer,AdaBoost,1524,508,508,23,0.5688976377952756,0.594488188976378,0.5433070866141733,0.5655430711610487,0.594488188976378,0.5796545105566219,0.6016647033294067,151,103,138,116,508
GradDiff,2,2,mid_band,LR,1524,508,508,,0.6456692913385826,0.6850393700787402,0.6062992125984252,0.635036496350365,0.6850393700787402,0.6590909090909091,0.6812108624217248,174,80,154,100,508
GradDiff,2,2,mid_band,RF,1524,508,508,,0.5708661417322834,0.5393700787401575,0.6023622047244095,0.5756302521008403,0.5393700787401575,0.556910569105691,0.6231787463574927,137,117,153,101,508
GradDiff,2,2,mid_band,AdaBoost,1524,508,508,,0.5826771653543307,0.5748031496062992,0.5905511811023622,0.584,0.5748031496062992,0.5793650793650794,0.6227757455514912,146,108,150,104,508
GradDiff,2,2,full_layer,LR,1524,508,508,,0.6456692913385826,0.6811023622047244,0.610236220472441,0.6360294117647058,0.6811023622047244,0.6577946768060836,0.6882168764337528,173,81,155,99,508
GradDiff,2,2,full_layer,RF,1524,508,508,,0.5767716535433071,0.5433070866141733,0.610236220472441,0.5822784810126582,0.5433070866141733,0.5621181262729125,0.5975494450988903,138,116,155,99,508
GradDiff,2,2,full_layer,AdaBoost,1524,508,508,,0.5866141732283464,0.594488188976378,0.5787401574803149,0.5852713178294574,0.594488188976378,0.58984375,0.6045322090644181,151,103,147,107,508
GradDiff,2,2,init_band,LR,1524,508,508,,0.59251968503937,0.6181102362204725,0.5669291338582677,0.5880149812734082,0.6181102362204725,0.6026871401151631,0.6329437658875318,157,97,144,110,508
GradDiff,2,2,init_band,RF,1524,508,508,,0.5255905511811023,0.484251968503937,0.5669291338582677,0.5278969957081545,0.484251968503937,0.5051334702258727,0.5399668299336599,123,131,144,110,508
GradDiff,2,2,init_band,AdaBoost,1524,508,508,,0.5649606299212598,0.5433070866141733,0.5866141732283464,0.5679012345679012,0.5433070866141733,0.5553319919517102,0.560264120528241,138,116,149,105,508
GradDiff,2,2,init_band_emb,LR,1524,508,508,,0.59251968503937,0.6181102362204725,0.5669291338582677,0.5880149812734082,0.6181102362204725,0.6026871401151631,0.6329437658875318,157,97,144,110,508
GradDiff,2,2,init_band_emb,RF,1524,508,508,,0.5393700787401575,0.48031496062992124,0.5984251968503937,0.5446428571428571,0.48031496062992124,0.5104602510460251,0.5480500961001922,122,132,152,102,508
GradDiff,2,2,init_band_emb,AdaBoost,1524,508,508,,0.5590551181102362,0.547244094488189,0.5708661417322834,0.5604838709677419,0.547244094488189,0.5537848605577689,0.5603571207142414,139,115,145,109,508
GradDiff,2,2,end_band,LR,1524,508,508,,0.6240157480314961,0.6496062992125984,0.5984251968503937,0.6179775280898876,0.6496062992125984,0.6333973128598849,0.6675398350796702,165,89,152,102,508
GradDiff,2,2,end_band,RF,1524,508,508,,0.5452755905511811,0.562992125984252,0.5275590551181102,0.5437262357414449,0.562992125984252,0.5531914893617021,0.5768956537913077,143,111,134,120,508
GradDiff,2,2,end_band,AdaBoost,1524,508,508,,0.5492125984251969,0.5669291338582677,0.531496062992126,0.5475285171102662,0.5669291338582677,0.5570599613152805,0.575516151032302,144,110,135,119,508
GradDiff,2,2,ib_no_pca,LR,1524,508,508,,0.562992125984252,0.6023622047244095,0.5236220472440944,0.5583941605839416,0.6023622047244095,0.5795454545454546,0.5924731849463698,153,101,133,121,508
GradDiff,2,2,ib_no_pca,RF,1524,508,508,,0.5807086614173228,0.5669291338582677,0.594488188976378,0.582995951417004,0.5669291338582677,0.5748502994011976,0.5890166780333561,144,110,151,103,508
GradDiff,2,2,ib_no_pca,AdaBoost,1524,508,508,,0.5433070866141733,0.562992125984252,0.5236220472440944,0.5416666666666666,0.562992125984252,0.5521235521235521,0.5545833591667183,143,111,133,121,508
GradDiff,2,2,vote_ensemble,LR,1524,508,508,,0.6299212598425197,0.6653543307086615,0.594488188976378,0.6213235294117647,0.6653543307086615,0.6425855513307985,,169,85,151,103,508
GradDiff,2,2,vote_ensemble,RF,1524,508,508,,0.59251968503937,0.5984251968503937,0.5866141732283464,0.5914396887159533,0.5984251968503937,0.5949119373776908,,152,102,149,105,508
GradDiff,2,2,vote_ensemble,AdaBoost,1524,508,508,,0.6299212598425197,0.6692913385826772,0.5905511811023622,0.6204379562043796,0.6692913385826772,0.6439393939393939,,170,84,150,104,508
GradDiff,2,2,avg_ensemble,LR,1524,508,508,,0.6240157480314961,0.65748031496063,0.5905511811023622,0.6162361623616236,0.65748031496063,0.6361904761904762,0.660254820509641,167,87,150,104,508
GradDiff,2,2,avg_ensemble,RF,1524,508,508,,0.5905511811023622,0.6417322834645669,0.5393700787401575,0.5821428571428572,0.6417322834645669,0.6104868913857678,0.6333777667555336,163,91,137,117,508
GradDiff,2,2,avg_ensemble,AdaBoost,1524,508,508,,0.6417322834645669,0.7047244094488189,0.5787401574803149,0.6258741258741258,0.7047244094488189,0.662962962962963,0.6807768615537231,179,75,147,107,508
GradDiff,2,3,per_layer,LR,1524,508,508,16,0.59251968503937,0.6614173228346457,0.5236220472440944,0.5813148788927336,0.6614173228346457,0.6187845303867403,0.6232717465434932,168,86,133,121,508
GradDiff,2,3,per_layer,RF,1524,508,508,21,0.59251968503937,0.5826771653543307,0.6023622047244095,0.5943775100401606,0.5826771653543307,0.588469184890656,0.6162579825159651,148,106,153,101,508
GradDiff,2,3,per_layer,AdaBoost,1524,508,508,23,0.5334645669291339,0.515748031496063,0.5511811023622047,0.5346938775510204,0.515748031496063,0.5250501002004008,0.5539866079732159,131,123,140,114,508
GradDiff,2,3,mid_band,LR,1524,508,508,,0.6181102362204725,0.6299212598425197,0.6062992125984252,0.6153846153846154,0.6299212598425197,0.622568093385214,0.6739258478516956,160,94,154,100,508
GradDiff,2,3,mid_band,RF,1524,508,508,,0.5748031496062992,0.5433070866141733,0.6062992125984252,0.5798319327731093,0.5433070866141733,0.5609756097560976,0.6060047120094241,138,116,154,100,508
GradDiff,2,3,mid_band,AdaBoost,1524,508,508,,0.6043307086614174,0.610236220472441,0.5984251968503937,0.603112840466926,0.610236220472441,0.6066536203522505,0.6174282348564698,155,99,152,102,508
GradDiff,2,3,full_layer,LR,1524,508,508,,0.6220472440944882,0.6220472440944882,0.6220472440944882,0.6220472440944882,0.6220472440944882,0.6220472440944882,0.6736933473866948,158,96,158,96,508
GradDiff,2,3,full_layer,RF,1524,508,508,,0.594488188976378,0.5393700787401575,0.6496062992125984,0.6061946902654868,0.5393700787401575,0.5708333333333333,0.6150954801909604,137,117,165,89,508
GradDiff,2,3,full_layer,AdaBoost,1524,508,508,,0.610236220472441,0.531496062992126,0.6889763779527559,0.6308411214953271,0.531496062992126,0.5769230769230769,0.6301615103230207,135,119,175,79,508
GradDiff,2,3,init_band,LR,1524,508,508,,0.5866141732283464,0.5905511811023622,0.5826771653543307,0.5859375,0.5905511811023622,0.5882352941176471,0.6201097402194804,150,104,148,106,508
GradDiff,2,3,init_band,RF,1524,508,508,,0.5452755905511811,0.5433070866141733,0.547244094488189,0.5454545454545454,0.5433070866141733,0.5443786982248521,0.5630308760617522,138,116,139,115,508
GradDiff,2,3,init_band,AdaBoost,1524,508,508,,0.5433070866141733,0.5275590551181102,0.5590551181102362,0.5447154471544715,0.5275590551181102,0.536,0.5518786037572075,134,120,142,112,508
GradDiff,2,3,init_band_emb,LR,1524,508,508,,0.5866141732283464,0.5905511811023622,0.5826771653543307,0.5859375,0.5905511811023622,0.5882352941176471,0.6201407402814806,150,104,148,106,508
GradDiff,2,3,init_band_emb,RF,1524,508,508,,0.5374015748031497,0.5078740157480315,0.5669291338582677,0.5397489539748954,0.5078740157480315,0.5233265720081136,0.5753456506913014,129,125,144,110,508
GradDiff,2,3,init_band_emb,AdaBoost,1524,508,508,,0.5413385826771654,0.531496062992126,0.5511811023622047,0.5421686746987951,0.531496062992126,0.536779324055666,0.5391375782751565,135,119,140,114,508
GradDiff,2,3,end_band,LR,1524,508,508,,0.610236220472441,0.6181102362204725,0.6023622047244095,0.6085271317829457,0.6181102362204725,0.61328125,0.6685628371256742,157,97,153,101,508
GradDiff,2,3,end_band,RF,1524,508,508,,0.5748031496062992,0.5433070866141733,0.6062992125984252,0.5798319327731093,0.5433070866141733,0.5609756097560976,0.6067952135904271,138,116,154,100,508
GradDiff,2,3,end_band,AdaBoost,1524,508,508,,0.6082677165354331,0.6023622047244095,0.6141732283464567,0.6095617529880478,0.6023622047244095,0.6059405940594059,0.6301382602765204,153,101,156,98,508
