method,contrast,feature_mode,direction,question_set,layer_selection_mode,selected_layer_or_mean,n_positive,n_negative,auc_mean,auc_ci95_low,auc_ci95_high,balanced_accuracy_mean,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,average_precision_mean,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,brier_score_mean
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,9.0,60,361,0.5970360110803324,0.5494817636195752,0.6288746537396122,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,10.0,60,361,0.5887765466297322,0.5407271468144044,0.6214727608494921,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,11.0,60,361,0.5858841181902124,0.5409983841181902,0.615865650969529,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,12.0,60,361,0.5842682363804248,0.5436703601108033,0.6098326408125577,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,13.0,60,361,0.5853301015697138,0.5461068790397045,0.6145025392428439,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,14.0,60,361,0.5959095106186518,0.559596029547553,0.6253081717451524,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,15.0,60,361,0.5753000923361035,0.5463931209602955,0.6047680055401662,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,16.0,60,361,0.5846675900277007,0.5556821329639889,0.6100888734995383,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,17.0,60,361,0.5750092336103416,0.5494252077562327,0.6007190674053555,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,18.0,60,361,0.5551154201292706,0.5329328254847645,0.5822403047091413,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,19.0,60,361,0.5456071098799631,0.5220902585410896,0.5685076177285319,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,20.0,60,361,0.5474492151431211,0.5243167128347184,0.5703347183748846,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,21.0,60,361,0.5465489381348108,0.5265927977839335,0.5681186518928901,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,22.0,60,361,0.5443905817174517,0.5252816251154201,0.5645567867036011,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,23.0,60,361,0.548640350877193,0.5289069713758079,0.5705897968605724,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,24.0,60,361,0.5495013850415512,0.5290939519852262,0.5715431671283472,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,25.0,60,361,0.5447068328716527,0.5249157433056325,0.5665547091412743,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,26.0,60,361,0.545724838411819,0.5271445060018467,0.567202216066482,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,27.0,60,361,0.5427146814404432,0.5249342105263158,0.5628185595567867,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,28.0,60,361,0.5421883656509696,0.5244078947368421,0.5625461680517082,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,29.0,60,361,0.539769159741459,0.5214242843951985,0.5607271468144044,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,30.0,60,361,0.5420821791320407,0.524365189289012,0.563311403508772,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,31.0,60,361,0.5433494921514311,0.5266089566020314,0.5648280240073869,,,,,,,,
PB&J,forgotten_vs_retained,correct_only,mean_difference,Qstar,each_layer,32.0,60,361,0.5481394275161589,0.5334383656509696,0.56547783933518,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,per_fold_selected,16.9,60,361,0.5915212373037858,0.5201892890120037,0.6468871191135734,0.5048684210526317,0.4943905817174515,0.5166787857802401,0.216319045884917,0.1658898022795309,0.2569051104315339,0.4158407939436697,0.1230544742635974
PB&J,forgotten_vs_retained,mean_all_choices,logistic_regression,Qstar,per_fold_selected,16.9,60,361,0.6261588180978762,0.5760237765466297,0.6836957525392428,0.5406798245614033,0.4973112880886426,0.5847189519852262,0.2257765945251189,0.1757190237468325,0.2976836512744981,1.027565152696991,0.1696624817412353
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,0.0,60,361,0.421606648199446,0.421606648199446,0.421606648199446,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,1.0,60,361,0.573617266851339,0.4677712373037858,0.6463527239150507,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,2.0,60,361,0.5847460757156048,0.4859406740535549,0.6490801015697137,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,3.0,60,361,0.5768467220683287,0.4866285780240074,0.6342105263157894,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,4.0,60,361,0.5694159741458911,0.479157433056325,0.6305886426592797,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,5.0,60,361,0.54716297322253,0.4525669436749769,0.6085953370267775,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,6.0,60,361,0.5439773776546629,0.4486657433056324,0.6078728070175439,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,7.0,60,361,0.5509649122807018,0.4540143120960295,0.6060803324099723,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,8.0,60,361,0.5741689750692521,0.4921664358264081,0.6284995383194829,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,9.0,60,361,0.6053070175438597,0.5350738688827332,0.6500357802400738,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,10.0,60,361,0.5869967682363806,0.5169148199445983,0.6321225761772853,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,11.0,60,361,0.5838619575253924,0.51543513388735,0.6281417359187442,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,12.0,60,361,0.5832317636195753,0.514882271468144,0.6232606186518929,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,13.0,60,361,0.5908633425669438,0.5339173591874423,0.6282075253924284,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,14.0,60,361,0.6105701754385965,0.5700484764542937,0.6393017082179132,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,15.0,60,361,0.6062696214219758,0.5681913665743306,0.6342670821791321,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,16.0,60,361,0.6194967682363804,0.5868432594644506,0.640646352723915,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,17.0,60,361,0.6194759926131118,0.5915524007386889,0.6371479686057249,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,18.0,60,361,0.6257548476454293,0.6043501846722068,0.6369390581717452,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,19.0,60,361,0.6234602954755308,0.6049365189289012,0.6345360110803324,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,20.0,60,361,0.6231094182825484,0.6033090951061865,0.6343686518928902,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,21.0,60,361,0.6275530932594645,0.6085803324099723,0.637409972299169,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,22.0,60,361,0.6274330563250231,0.6090777931671284,0.6363931209602954,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,23.0,60,361,0.6268975069252078,0.6067209141274238,0.6369286703601108,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,24.0,60,361,0.6291828254847647,0.6087511542012927,0.6396652816251154,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,25.0,60,361,0.6311103416435826,0.6125819482917821,0.6401200369344414,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,26.0,60,361,0.6315535549399816,0.6134360572483841,0.6406313481071099,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,27.0,60,361,0.630332409972299,0.6134533702677747,0.639600646352724,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,28.0,60,361,0.6312488457987073,0.6142728531855955,0.6406463527239151,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,29.0,60,361,0.6324307479224377,0.6169967682363805,0.6416759002770083,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,30.0,60,361,0.6361172668513388,0.6210607109879963,0.645466297322253,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,31.0,60,361,0.6392105263157895,0.6242093721144968,0.6483448753462604,,,,,,,,
PB&J,forgotten_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,32.0,60,361,0.6435641735918745,0.6292670821791321,0.651598568790397,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,per_fold_selected,9.7,60,361,0.6928231763619576,0.6652643120960295,0.7202504616805171,0.5142509233610341,0.499214566020314,0.5266741689750692,0.2687282324096064,0.246302377821846,0.3031764117491994,0.3902934153467442,0.1173965298342896
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,logistic_regression,Qstar,per_fold_selected,9.7,60,361,0.7042543859649123,0.6562465373961218,0.7473580332409971,0.569396352723915,0.5310947599261311,0.6011547783933519,0.273077875560569,0.2369757595370904,0.3386755442717002,1.0084256031755603,0.1751173686870885
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,0.0,60,361,0.421606648199446,0.421606648199446,0.421606648199446,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,1.0,60,361,0.6831048014773777,0.6643432594644506,0.6953266389658356,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,2.0,60,361,0.6997068328716528,0.6835410895660203,0.7124953831948292,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,3.0,60,361,0.6992959372114497,0.6849976915974146,0.7101142659279778,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,4.0,60,361,0.7046698984302863,0.6909383656509696,0.7168548014773777,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,5.0,60,361,0.7150023084025854,0.7054339796860573,0.728612650046168,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,6.0,60,361,0.7069898430286242,0.6959475992613112,0.7195256232686981,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,7.0,60,361,0.7029132040627887,0.6900461680517082,0.7185503231763619,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,8.0,60,361,0.7170914127423822,0.7049769159741459,0.7319840720221606,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,9.0,60,361,0.7157548476454293,0.7059279778393353,0.727519621421976,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,10.0,60,361,0.7080355493998154,0.6943801939058172,0.7208748845798707,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,11.0,60,361,0.7132502308402586,0.7019263619575253,0.7211218836565098,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,12.0,60,361,0.7021606648199445,0.6918236380424746,0.7103970452446906,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,13.0,60,361,0.7084441366574331,0.6989312096029549,0.7181948291782086,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,14.0,60,361,0.7042566943674977,0.6985076177285319,0.7113734995383195,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,15.0,60,361,0.6988758079409048,0.6926477377654663,0.7056682825484765,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,16.0,60,361,0.6914819944598337,0.6847045244690674,0.6972264542936288,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,17.0,60,361,0.6773314866112651,0.6687038319482917,0.6855944136657434,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,18.0,60,361,0.6694898430286242,0.6603716528162511,0.6778601108033241,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,19.0,60,361,0.6671098799630656,0.6586241920590951,0.6750738688827331,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,20.0,60,361,0.6680747922437673,0.6605459372114496,0.6773476454293629,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,21.0,60,361,0.6683379501385042,0.6604328254847645,0.6777366112650046,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,22.0,60,361,0.670701754385965,0.6634983841181902,0.6795948753462604,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,23.0,60,361,0.671994459833795,0.6642059095106186,0.6804385964912281,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,24.0,60,361,0.6735849492151431,0.6664519852262235,0.6820152354570638,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,25.0,60,361,0.6711265004616805,0.663491458910434,0.6805609418282549,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,26.0,60,361,0.6717059095106186,0.6641585872576177,0.6806752077562327,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,27.0,60,361,0.6720498614958448,0.6646225761772853,0.6814092797783934,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,28.0,60,361,0.6714312096029549,0.6634568328716528,0.6801904432132965,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,29.0,60,361,0.6702493074792243,0.661845567867036,0.6791366574330563,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,30.0,60,361,0.6694713758079408,0.6599053554939981,0.678910433979686,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,31.0,60,361,0.6689542936288089,0.6588827331486612,0.6789150507848569,,,,,,,,
PB&J,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,32.0,60,361,0.6671445060018468,0.6570279316712835,0.6760353185595568,,,,,,,,
PB&J,suppressed_vs_forgotten,correct_only,mean_difference,full,per_fold_selected,12.1,350,184,0.6356288819875776,0.6169495341614907,0.655539596273292,0.5325939440993788,0.5148645186335403,0.5526447981366459,0.7637237896471654,0.7418075870822491,0.776705958155099,0.6216222252862464,0.2162220068489066
PB&J,suppressed_vs_forgotten,correct_only,logistic_regression,full,per_fold_selected,12.1,350,184,0.5984145962732919,0.562913043478261,0.6515091226708074,0.5663136645962733,0.5390481366459627,0.6064021739130435,0.7330092324195624,0.6988562368121845,0.7685741969460824,2.6377518284722377,0.3492228869568771
PB&J,suppressed_vs_retained,correct_only,mean_difference,full,per_fold_selected,10.9,350,543,0.6000378847671665,0.571682320441989,0.6136600894501446,0.5513634569850039,0.5274362667719021,0.5740592607208629,0.485647100013971,0.4429791125821344,0.5088576363843581,0.6577920918305935,0.2323182068915289
PB&J,suppressed_vs_retained,correct_only,logistic_regression,full,per_fold_selected,10.9,350,543,0.5889913180741909,0.5634802683504341,0.6192345435411734,0.558258353064983,0.533692515127598,0.5819823730597211,0.4670877632299426,0.4447059021977169,0.4896197057002233,1.185580375729644,0.3169335454963548
PB&J,suppressed_vs_rest,correct_only,mean_difference,full,per_fold_selected,5.6,350,923,0.6137416808543569,0.6068254914099985,0.6212965485219006,0.5068637981736572,0.5011840272403653,0.5113578006500542,0.3755542577794117,0.3655260691675771,0.3867577879941505,0.5727716455187466,0.1928076901002776
PB&J,suppressed_vs_rest,correct_only,logistic_regression,full,per_fold_selected,5.6,350,923,0.5873251818603931,0.5720366042408296,0.6129611515245319,0.5483644172728679,0.5335181860393128,0.5705318836093484,0.3427829585001739,0.3270303769394996,0.3679829322209293,0.8187723297952086,0.2435388276311868
PB&J,forgotten_vs_retained,correct_only,mean_difference,full,per_fold_selected,14.5,184,543,0.6239996196653055,0.5815844192889743,0.657624959964769,0.5279976379213707,0.5137556049323404,0.5451384718552326,0.3765418231559553,0.3337550711117955,0.4150548273089293,0.5473954799330436,0.1815433789856196
